1000	H000	0.66	H	0000	0000	0.0	1	1	H	M	0000	0000	1.0	1	1	H	L	0000	0000	1.0	1	1	H	
1000	M000	0.33	H	0000	0000	0.0	1	1	M	M	0000	0000	0.0	1	1	M	L	0000	0000	1.0	1	1	M	
1000	L000	0.0	H	0000	0000	0.0	1	1	L	M	0000	0000	0.0	1	1	L	L	0000	0000	0.0	1	1	L	
2000	H000	1.3134000000000001	H	1000	H000	0.0	2	2	H	M	1000	H000	1.0	2	2	H	L	1000	H000	1.0	2	2	H	
2000	M000	0.7656000000000001	H	1000	H000	0.0	2	2	M	M	1000	M000	0.0	2	2	M	L	1000	M000	1.0	2	2	M	
2000	L000	0.32670000000000005	H	1000	H000	0.0	2	2	L	M	1000	M000	0.0	2	2	L	L	1000	L000	0.0	2	2	L	
1100	HH00	1.3134000000000001	H	1000	H000	0.0	1	1	H	M	1000	H000	1.0	1	1	H	L	1000	H000	1.0	1	1	H	
1100	HM00	0.7656000000000001	H	1000	M000	0.0	1	1	H	M	1000	H000	0.0	1	1	M	L	1000	M000	1.0	1	1	H	
1100	HL00	0.43560000000000004	H	1000	L000	0.0	1	1	H	M	1000	H000	0.0	1	1	L	L	1000	H000	0.0	1	1	L	
1100	MM00	0.6567000000000001	H	1000	M000	0.0	1	1	M	M	1000	M000	0.0	1	1	M	L	1000	M000	1.0	1	1	M	
1100	ML00	0.10890000000000001	H	1000	L000	0.0	1	1	M	M	1000	L000	0.0	1	1	M	L	1000	M000	0.0	1	1	L	
1100	LL00	0.0	H	1000	L000	0.0	1	1	L	M	1000	L000	0.0	1	1	L	L	1000	L000	0.0	1	1	L	
3000	H000	1.960266	H	2000	H000	0.0	3	3	H	M	2000	H000	1.0	3	3	H	L	2000	H000	1.0	3	3	H	
3000	M000	1.2687180000000002	H	2000	H000	0.0	3	3	M	M	2000	M000	0.0	3	3	M	L	2000	M000	1.0	3	3	M	
3000	L000	0.7938810000000002	H	2000	H000	0.0	3	3	L	M	2000	M000	0.0	3	3	L	L	2000	L000	0.0	3	3	L	
2100	HH00	1.960266	H	1100	HH00	0.0	2	2	H	M	1100	HH00	1.0	2	2	H	L	1100	HH00	1.0	2	2	H	
2100	HM00	1.2687180000000002	H	1100	HM00	0.0	2	2	H	M	2000	H000	0.0	1	1	M	L	1100	HM00	1.0	2	2	H	
2100	HL00	1.0105920000000002	H	1100	HL00	0.0	2	2	H	M	2000	H000	0.0	1	1	L	L	2000	H000	0.0	1	1	L	
2100	MH00	1.0879440000000002	H	2000	M000	0.0	1	1	H	M	1100	HM00	0.0	2	2	M	L	1100	HM00	1.0	2	2	M	
2100	MM00	1.01607	H	1100	HM00	0.0	2	2	M	M	1100	MM00	0.0	2	2	M	L	1100	MM00	1.0	2	2	M	
2100	ML00	0.4323330000000001	H	1100	HL00	0.0	2	2	M	M	1100	ML00	0.0	2	2	M	L	2000	M000	0.0	1	1	L	
2100	LH00	0.5042070000000001	H	2000	L000	0.0	1	1	H	M	1100	HM00	0.0	2	2	L	L	1100	HL00	0.0	2	2	L	
