100000	H00000	0.66	H	000000	000000	0.0	1	1	H	M	000000	000000	1.0	1	1	H	L	000000	000000	1.0	1	1	H	
100000	M00000	0.33	H	000000	000000	0.0	1	1	M	M	000000	000000	0.0	1	1	M	L	000000	000000	1.0	1	1	M	
100000	L00000	0.0	H	000000	000000	0.0	1	1	L	M	000000	000000	0.0	1	1	L	L	000000	000000	0.0	1	1	L	
200000	H00000	1.3134000000000001	H	100000	H00000	0.0	2	2	H	M	100000	H00000	1.0	2	2	H	L	100000	H00000	1.0	2	2	H	
200000	M00000	0.7656000000000001	H	100000	H00000	0.0	2	2	M	M	100000	M00000	0.0	2	2	M	L	100000	M00000	1.0	2	2	M	
200000	L00000	0.32670000000000005	H	100000	H00000	0.0	2	2	L	M	100000	M00000	0.0	2	2	L	L	100000	L00000	0.0	2	2	L	
110000	HH0000	1.3134000000000001	H	100000	H00000	0.0	1	1	H	M	100000	H00000	1.0	1	1	H	L	100000	H00000	1.0	1	1	H	
110000	HM0000	0.7656000000000001	H	100000	M00000	0.0	1	1	H	M	100000	H00000	0.0	1	1	M	L	100000	M00000	1.0	1	1	H	
110000	HL0000	0.43560000000000004	H	100000	L00000	0.0	1	1	H	M	100000	H00000	0.0	1	1	L	L	100000	H00000	0.0	1	1	L	
110000	MM0000	0.6567000000000001	H	100000	M00000	0.0	1	1	M	M	100000	M00000	0.0	1	1	M	L	100000	M00000	1.0	1	1	M	
110000	ML0000	0.10890000000000001	H	100000	L00000	0.0	1	1	M	M	100000	L00000	0.0	1	1	M	L	100000	M00000	0.0	1	1	L	
110000	LL0000	0.0	H	100000	L00000	0.0	1	1	L	M	100000	L00000	0.0	1	1	L	L	100000	L00000	0.0	1	1	L	
300000	*00000	0.7938810000000002	H	200000	H00000	0.0	3	3	*	M	200000	M00000	0.0	3	3	*	L	200000	L00000	0.0	3	3	*	
210000	HH0000	1.960266	H	110000	HH0000	0.0	2	2	H	M	110000	HH0000	1.0	2	2	H	L	110000	HH0000	1.0	2	2	H	
210000	HM0000	1.2687180000000002	H	110000	HM0000	0.0	2	2	H	M	200000	H00000	0.0	1	1	M	L	110000	HM0000	1.0	2	2	H	
210000	HL0000	1.0105920000000002	H	110000	HL0000	0.0	2	2	H	M	200000	H00000	0.0	1	1	L	L	200000	H00000	0.0	1	1	L	
210000	MH0000	1.0879440000000002	H	200000	M00000	0.0	1	1	H	M	110000	HM0000	0.0	2	2	M	L	110000	HM0000	1.0	2	2	M	
210000	MM0000	1.01607	H	110000	HM0000	0.0	2	2	M	M	110000	MM0000	0.0	2	2	M	L	110000	MM0000	1.0	2	2	M	
210000	ML0000	0.4323330000000001	H	110000	HL0000	0.0	2	2	M	M	110000	ML0000	0.0	2	2	M	L	200000	M00000	0.0	1	1	L	
210000	LH0000	0.5042070000000001	H	200000	L00000	0.0	1	1	H	M	110000	HM0000	0.0	2	2	L	L	110000	HL0000	0.0	2	2	L	
210000	LM0000	0.25155900000000003	H	200000	L00000	0.0	1	1	M	M	200000	L00000	0.0	1	1	M	L	110000	ML0000	0.0	2	2	L	
210000	LL0000	0.14374800000000001	H	200000	L00000	0.0	1	1	L	M	110000	ML0000	0.0	2	2	L	L	110000	LL0000	0.0	2	2	L	
111000	HHH000	1.960266	H	110000	HH0000	0.0	1	1	H	M	110000	HH0000	1.0	1	1	H	L	110000	HH0000	1.0	1	1	H	
111000	HHM000	1.2687180000000002	H	110000	HM0000	0.0	1	1	H	M	110000	HH0000	0.0	1	1	M	L	110000	HM0000	1.0	1	1	H	
111000	HHL000	1.0105920000000002	H	110000	HL0000	0.0	1	1	H	M	110000	HH0000	0.0	1	1	L	L	110000	HH0000	0.0	1	1	L	
111000	HMM000	1.01607	H	110000	MM0000	0.0	1	1	H	M	110000	HM0000	0.0	1	1	M	L	110000	MM0000	1.0	1	1	H	
111000	HML000	0.4323330000000001	H	110000	ML0000	0.0	1	1	H	M	110000	HL0000	0.0	1	1	M	L	110000	HM0000	0.0	1	1	L	
111000	HLL000	0.28749600000000003	H	110000	LL0000	0.0	1	1	H	M	110000	HL0000	0.0	1	1	L	L	110000	HL0000	0.0	1	1	L	
111000	MMM000	0.9801330000000001	H	110000	MM0000	0.0	1	1	M	M	110000	MM0000	0.0	1	1	M	L	110000	MM0000	1.0	1	1	M	
111000	MML000	0.28858500000000004	H	110000	ML0000	0.0	1	1	M	M	110000	ML0000	0.0	1	1	M	L	110000	MM0000	0.0	1	1	L	
111000	MLL000	0.035937000000000004	H	110000	LL0000	0.0	1	1	M	M	110000	LL0000	0.0	1	1	M	L	110000	ML0000	0.0	1	1	L	
111000	LLL000	0.0	H	110000	LL0000	0.0	1	1	L	M	110000	LL0000	0.0	1	1	L	L	110000	LL0000	0.0	1	1	L	
310000	*H0000	0.7873905600000002	H	300000	*00000	0.0	1	1	H	M	210000	MH0000	0.0	3	3	*	L	210000	LH0000	0.0	3	3	*	
310000	*M0000	0.6069759300000002	H	300000	*00000	0.0	1	1	M	M	300000	*00000	0.0	1	1	M	L	210000	LM0000	0.0	3	3	*	
