10000	H0000	0.5	H	00000	00000	0.0	1	1	H	L	00000	00000	1.0	1	1	H	
10000	L0000	0.0	H	00000	00000	0.0	1	1	L	L	00000	00000	0.0	1	1	L	
20000	H0000	1.0	H	10000	H0000	0.0	2	2	H	L	10000	H0000	1.0	2	2	H	
20000	L0000	0.25	H	10000	H0000	0.0	2	2	L	L	10000	L0000	0.0	2	2	L	
11000	HH000	1.0	H	10000	H0000	0.0	1	1	H	L	10000	H0000	1.0	1	1	H	
11000	HL000	0.25	H	10000	L0000	0.0	1	1	H	L	10000	H0000	0.0	1	1	L	
11000	LL000	0.0	H	10000	L0000	0.0	1	1	L	L	10000	L0000	0.0	1	1	L	
30000	H0000	1.5	H	20000	H0000	0.0	3	3	H	L	20000	H0000	1.0	3	3	H	
30000	L0000	0.625	H	20000	H0000	0.0	3	3	L	L	20000	L0000	0.0	3	3	L	
21000	HH000	1.5	H	11000	HH000	0.0	2	2	H	L	11000	HH000	1.0	2	2	H	
21000	HL000	0.625	H	11000	HL000	0.0	2	2	H	L	20000	H0000	0.0	1	1	L	
21000	LH000	0.25	H	20000	L0000	0.0	1	1	H	L	11000	HL000	0.0	2	2	L	
21000	LL000	0.125	H	11000	HL000	0.0	2	2	L	L	11000	LL000	0.0	2	2	L	
11100	HHH00	1.5	H	11000	HH000	0.0	1	1	H	L	11000	HH000	1.0	1	1	H	
11100	HHL00	0.625	H	11000	HL000	0.0	1	1	H	L	11000	HH000	0.0	1	1	L	
11100	HLL00	0.125	H	11000	LL000	0.0	1	1	H	L	11000	HL000	0.0	1	1	L	
11100	LLL00	0.0	H	11000	LL000	0.0	1	1	L	L	11000	LL000	0.0	1	1	L	
40000	*0000	1.0625	H	30000	H0000	0.0	4	4	*	L	30000	L0000	0.0	4	4	*	
31000	HH000	2.0	H	21000	HH000	0.0	3	3	H	L	21000	HH000	1.0	3	3	H	
31000	HL000	1.0625	H	21000	HL000	0.0	3	3	H	L	30000	H0000	0.0	1	1	L	
31000	LH000	0.4375	H	30000	L0000	0.0	1	1	H	L	21000	LH000	0.0	3	3	L	
31000	LL000	0.375	H	21000	HL000	0.0	3	3	L	L	21000	LL000	0.0	3	3	L	
22000	HH000	2.0	H	21000	HH000	0.0	2	2	H	L	21000	HH000	1.0	2	2	H	
22000	HL000	0.4375	H	21000	LH000	0.0	2	2	H	L	21000	HL000	0.0	2	2	L	
22000	LL000	0.1875	H	21000	LH000	0.0	2	2	L	L	21000	LL000	0.0	2	2	L	
21100	HHH00	2.0	H	11100	HHH00	0.0	2	2	H	L	11100	HHH00	1.0	2	2	H	
21100	HHL00	1.0625	H	11100	HHL00	0.0	2	2	H	L	21000	HH000	0.0	1	1	L	
21100	HLL00	0.375	H	11100	HLL00	0.0	2	2	H	L	21000	HL000	0.0	1	1	L	
21100	LHH00	0.4375	H	21000	LH000	0.0	1	1	H	L	11100	HHL00	0.0	2	2	L	
21100	LHL00	0.125	H	21000	LL000	0.0	1	1	H	L	11100	HLL00	0.0	2	2	L	
21100	LLL00	0.0625	H	11100	HLL00	0.0	2	2	L	L	11100	LLL00	0.0	2	2	L	
11110	HHHH0	2.0	H	11100	HHH00	0.0	1	1	H	L	11100	HHH00	1.0	1	1	H	
11110	HHHL0	1.0625	H	11100	HHL00	0.0	1	1	H	L	11100	HHH00	0.0	1	1	L	
11110	HHLL0	0.375	H	11100	HLL00	0.0	1	1	H	L	11100	HHL00	0.0	1	1	L	
11110	HLLL0	0.0625	H	11100	LLL00	0.0	1	1	H	L	11100	HLL00	0.0	1	1	L	
11110	LLLL0	0.0	H	11100	LLL00	0.0	1	1	L	L	11100	LLL00	0.0	1	1	L	
