2110	MML0	0.5732060400000001	H	1110	HML0	0.0	M	1110	MML0	0.0	L	2100	MM00	0.0	
2110	MLL0	0.24940278000000005	H	1110	HLL0	0.0	M	1110	MLL0	0.0	L	2100	ML00	0.0	
2110	LHH0	0.9185606100000003	H	2100	LH00	0.0	M	1110	HHM0	0.0	L	1110	HHL0	0.0	
2110	LHM0	0.39207267000000007	H	2100	LM00	0.0	M	2100	LH00	0.0	L	1110	HML0	0.0	
2110	LHL0	0.2849804100000001	H	2100	LL00	0.0	M	1110	HML0	0.0	L	1110	HLL0	0.0	
2110	LMM0	0.26126199000000006	H	2100	LM00	0.0	M	2100	LM00	0.0	L	1110	MML0	0.0	
2110	LML0	0.10673289000000002	H	2100	LL00	0.0	M	2100	LL00	0.0	L	1110	MLL0	0.0	
2110	LLL0	0.05929605000000001	H	2100	LL00	0.0	M	1110	MLL0	0.0	L	1110	LLL0	0.0	
1111	HHHH	2.6006633399999997	H	1110	HHH0	0.0	M	1110	HHH0	1.0	L	1110	HHH0	1.0	
1111	HHHM	1.8142416600000004	H	1110	HHM0	0.0	M	1110	HHH0	0.0	L	1110	HHM0	1.0	
1111	HHHL	1.62727092	H	1110	HHL0	0.0	M	1110	HHH0	0.0	L	1110	HHH0	0.0	
1111	HHMM	1.41928314	H	1110	HMM0	0.0	M	1110	HHM0	0.0	L	1110	HMM0	1.0	
1111	HHML	0.8948421900000002	H	1110	HML0	0.0	M	1110	HHL0	0.0	L	1110	HHM0	0.0	
1111	HHLL	0.7618644000000001	H	1110	HLL0	0.0	M	1110	HHL0	0.0	L	1110	HHL0	0.0	
1111	HMMM	1.3121908800000002	H	1110	MMM0	0.0	M	1110	HMM0	0.0	L	1110	MMM0	1.0	
1111	HMML	0.5732060400000001	H	1110	MML0	0.0	M	1110	HML0	0.0	L	1110	HMM0	0.0	
1111	HMLL	0.24940278000000005	H	1110	MLL0	0.0	M	1110	HLL0	0.0	L	1110	HML0	0.0	
1111	HLLL	0.18974736000000003	H	1110	LLL0	0.0	M	1110	HLL0	0.0	L	1110	HLL0	0.0	
1111	MMMM	1.3003316700000003	H	1110	MMM0	0.0	M	1110	MMM0	0.0	L	1110	MMM0	1.0	
1111	MMML	0.5139099900000001	H	1110	MML0	0.0	M	1110	MML0	0.0	L	1110	MMM0	0.0	
1111	MMLL	0.11895147000000002	H	1110	MLL0	0.0	M	1110	MLL0	0.0	L	1110	MML0	0.0	
1111	MLLL	0.011859210000000002	H	1110	LLL0	0.0	M	1110	LLL0	0.0	L	1110	MLL0	0.0	
1111	LLLL	0.0	H	1110	LLL0	0.0	M	1110	LLL0	0.0	L	1110	LLL0	0.0	
3200	*H00	1.0469814795000003	H	3100	*H00	0.0	M	2200	HM00	0.0	L	2200	HL00	0.0	
3200	*M00	0.5895249228000001	H	3100	*H00	0.0	M	3100	*M00	0.0	L	2200	ML00	0.0	
3200	*L00	0.48717994050000013	H	3100	*H00	0.0	M	2200	ML00	0.0	L	2200	LL00	0.0	
3110	*HH0	1.0469814795000003	H	3100	*H00	0.0	M	2110	MHH0	0.0	L	2110	LHH0	0.0	
3110	*HM0	0.5895249228000001	H	3100	*M00	0.0	M	3100	*H00	0.0	L	2110	LHM0	0.0	
3110	*HL0	0.45587162610000015	H	3100	*L00	0.0	M	2110	MHL0	0.0	L	2110	LHL0	0.0	
3110	*MM0	0.48682057050000016	H	3100	*M00	0.0	M	3100	*M00	0.0	L	2110	LMM0	0.0	
3110	*ML0	0.3335995773000001	H	3100	*L00	0.0	M	3100	*L00	0.0	L	2110	LML0	0.0	
3110	*LL0	0.2510594757000001	H	3100	*L00	0.0	M	2110	MLL0	0.0	L	2110	LLL0	0.0	
2210	HHH0	3.2346567066	H	2110	HHH0	0.0	M	2110	HHH0	1.0	L	2110	HHH0	1.0	
2210	HHM0	2.3856183978	H	2110	HHM0	0.0	M	2200	HH00	0.0	L	2110	HHM0	1.0	
2210	HHL0	2.253437208	H	2110	HHL0	0.0	M	2200	HH00	0.0	L	2200	HH00	0.0	
2210	HMH0	1.8967349346000006	H	2110	MHH0	0.0	M	2110	HHM0	0.0	L	2110	MHH0	1.0	
2210	HMM0	1.6800635742	H	2110	MHM0	0.0	M	2110	HMM0	0.0	L	2110	MHM0	1.0	
2210	HML0	0.9919547451000004	H	2110	MHL0	0.0	M	2110	HML0	0.0	L	2200	HM00	0.0	
2210	HLH0	1.4388241527	H	2110	LHH0	0.0	M	2110	HHM0	0.0	L	2110	HHL0	0.0	
2210	HLM0	0.7278069051000002	H	2110	LHM0	0.0	M	2200	HL00	0.0	L	2110	HML0	0.0	
2210	HLL0	0.6407567100000002	H	2110	LHL0	0.0	M	2110	HML0	0.0	L	2110	HLL0	0.0	
2210	MMH0	1.6603772856	H	2200	MM00	0.0	M	2110	MHM0	0.0	L	2110	MHM0	1.0	
2210	MMM0	1.6368960498000003	H	2110	MHM0	0.0	M	2110	MMM0	0.0	L	2110	MMM0	1.0	
2210	MML0	0.8504743698000002	H	2110	MHL0	0.0	M	2110	MML0	0.0	L	2200	MM00	0.0	
2210	MLH0	0.4714071912000001	H	2200	ML00	0.0	M	2110	LHM0	0.0	L	2110	MHL0	0.0	
2210	MLM0	0.4047584310000001	H	2110	LHM0	0.0	M	2110	LMM0	0.0	L	2110	MML0	0.0	
2210	MLL0	0.21156830640000007	H	2110	LHL0	0.0	M	2110	LML0	0.0	L	2110	MLL0	0.0	
2210	LLH0	0.32138459100000005	H	2200	LL00	0.0	M	2110	LHM0	0.0	L	2110	LHL0	0.0	
2210	LLM0	0.21939538500000005	H	2200	LL00	0.0	M	2110	LMM0	0.0	L	2110	LML0	0.0	
2210	LLL0	0.14883308550000005	H	2110	LHL0	0.0	M	2110	LML0	0.0	L	2110	LLL0	0.0	
2111	HHHH	3.2346567066	H	1111	HHHH	0.0	M	1111	HHHH	1.0	L	1111	HHHH	1.0	
2111	HHHM	2.3856183978	H	1111	HHHM	0.0	M	2110	HHH0	0.0	L	1111	HHHM	1.0	
2111	HHHL	2.253437208	H	1111	HHHL	0.0	M	2110	HHH0	0.0	L	2110	HHH0	0.0	
2111	HHMM	1.8654266202000003	H	1111	HHMM	0.0	M	2110	HHM0	0.0	L	1111	HHMM	1.0	
2111	HHML	1.4309970741000002	H	1111	HHML	0.0	M	2110	HHL0	0.0	L	2110	HHM0	0.0	
2111	HHLL	1.3254140591999999	H	1111	HHLL	0.0	M	2110	HHL0	0.0	L	2110	HHL0	0.0	
2111	HMMM	1.6644094170000003	H	1111	HMMM	0.0	M	2110	HMM0	0.0	L	1111	HMMM	1.0	
2111	HMML	0.9528193521000001	H	1111	HMML	0.0	M	2110	HML0	0.0	L	2110	HMM0	0.0	
2111	HMLL	0.6290160921000001	H	1111	HMLL	0.0	M	2110	HLL0	0.0	L	2110	HML0	0.0	
2111	HLLL	0.5654471328000001	H	1111	HLLL	0.0	M	2110	HLL0	0.0	L	2110	HLL0	0.0	
2111	MHHH	1.8967349346000006	H	2110	MHH0	0.0	M	1111	HHHM	0.0	L	2110	MHH0	1.0	
2111	MHHM	1.6800635742	H	2110	MHM0	0.0	M	1111	HHMM	0.0	L	2110	MHM0	1.0	
2111	MHHL	0.9919547451000004	H	2110	MHL0	0.0	M	1111	HHML	0.0	L	2110	MHH0	0.0	
2111	MHMM	1.6290689712000002	H	2110	MMM0	0.0	M	1111	HMMM	0.0	L	1111	HMMM	1.0	
2111	MHML	0.8191660554000001	H	2110	MML0	0.0	M	1111	HMML	0.0	L	2110	MHM0	0.0	
2111	MHLL	0.3772450638000001	H	2110	MLL0	0.0	M	1111	HMLL	0.0	L	2110	MHL0	0.0	
2111	MMMM	1.6212418926000005	H	1111	HMMM	0.0	M	1111	MMMM	0.0	L	1111	MMMM	1.0	
2111	MMML	0.7917712803000001	H	1111	HMML	0.0	M	1111	MMML	0.0	L	2110	MMM0	0.0	
2111	MMLL	0.3107148957000001	H	1111	HMLL	0.0	M	1111	MMLL	0.0	L	2110	MML0	0.0	
2111	MLLL	0.14883308550000005	H	1111	HLLL	0.0	M	1111	MLLL	0.0	L	2110	MLL0	0.0	
2111	LHHH	1.4388241527	H	2110	LHH0	0.0	M	1111	HHHM	0.0	L	1111	HHHL	0.0	
2111	LHHM	0.7278069051000002	H	2110	LHM0	0.0	M	2110	LHH0	0.0	L	1111	HHML	0.0	
2111	LHHL	0.6407567100000002	H	2110	LHL0	0.0	M	1111	HHML	0.0	L	1111	HHLL	0.0	
2111	LHMM	0.4047584310000001	H	2110	LMM0	0.0	M	2110	LHM0	0.0	L	1111	HMML	0.0	
2111	LHML	0.21156830640000007	H	2110	LML0	0.0	M	2110	LHL0	0.0	L	1111	HMLL	0.0	
2111	LHLL	0.16448724270000004	H	2110	LLL0	0.0	M	1111	HMLL	0.0	L	1111	HLLL	0.0	
2111	LMMM	0.34202321010000014	H	2110	LMM0	0.0	M	2110	LMM0	0.0	L	1111	MMML	0.0	
2111	LMML	0.10969769250000003	H	2110	LML0	0.0	M	2110	LML0	0.0	L	1111	MMLL	0.0	
2111	LMLL	0.04304893230000001	H	2110	LLL0	0.0	M	2110	LLL0	0.0	L	1111	MLLL	0.0	
2111	LLLL	0.023481235800000007	H	2110	LLL0	0.0	M	1111	MLLL	0.0	L	1111	LLLL	0.0	
3300	**00	0.7008164931240002	H	3200	*H00	0.0	M	3200	*M00	0.0	L	3200	*L00	0.0	
3210	*HH0	1.4462383870440003	H	3110	*HH0	0.0	M	2210	HMH0	0.0	L	2210	HLH0	0.0	
3210	*HM0	0.7802233914420003	H	3110	*HM0	0.0	M	3200	*H00	0.0	L	2210	HLM0	0.0	
3210	*HL0	0.6892324167960002	H	3110	*HL0	0.0	M	2210	HML0	0.0	L	2210	HLL0	0.0	
3210	*MH0	0.5446508221440001	H	3200	*M00	0.0	M	3110	*HM0	0.0	L	2210	MLH0	0.0	
3210	*MM0	0.4887642950190001	H	3110	*HM0	0.0	M	3110	*MM0	0.0	L	2210	MLM0	0.0	
3210	*ML0	0.33034303823400013	H	3110	*HL0	0.0	M	3110	*ML0	0.0	L	2210	MLL0	0.0	
3210	*LH0	0.4223906684910001	H	3200	*L00	0.0	M	2210	MLH0	0.0	L	2210	LLH0	0.0	
3210	*LM0	0.36674013964500013	H	3200	*L00	0.0	M	2210	MLM0	0.0	L	2210	LLM0	0.0	
3210	*LL0	0.2693700959400001	H	3110	*HL0	0.0	M	2210	MLL0	0.0	L	2210	LLL0	0.0	
3111	*HHH	1.4462383870440003	H	3110	*HH0	0.0	M	2111	MHHH	0.0	L	2111	LHHH	0.0	
3111	*HHM	0.7802233914420003	H	3110	*HM0	0.0	M	3110	*HH0	0.0	L	2111	LHHM	0.0	
3111	*HHL	0.6892324167960002	H	3110	*HL0	0.0	M	2111	MHHL	0.0	L	2111	LHHL	0.0	
3111	*HMM	0.4887642950190001	H	3110	*MM0	0.0	M	3110	*HM0	0.0	L	2111	LHMM	0.0	
3111	*HML	0.33034303823400013	H	3110	*ML0	0.0	M	3110	*HL0	0.0	L	2111	LHML	0.0	
3111	*HLL	0.2616212881260001	H	3110	*LL0	0.0	M	2111	MHLL	0.0	L	2111	LHLL	0.0	
3111	*MMM	0.43416923586300016	H	3110	*MM0	0.0	M	3110	*MM0	0.0	L	2111	LMMM	0.0	
3111	*MML	0.2563759595430001	H	3110	*ML0	0.0	M	3110	*ML0	0.0	L	2111	LMML	0.0	
3111	*MLL	0.17990540162100005	H	3110	*LL0	0.0	M	3110	*LL0	0.0	L	2111	LMLL	0.0	
3111	*LLL	0.13971335301000004	H	3110	*LL0	0.0	M	2111	MLLL	0.0	L	2111	LLLL	0.0	
2220	HHH0	3.8623101395340003	H	2210	HHH0	0.0	M	2210	HHH0	1.0	L	2210	HHH0	1.0	
2220	HHM0	2.3690991281100002	H	2210	HMH0	0.0	M	2210	HHM0	0.0	L	2210	HMH0	1.0	
2220	HHL0	2.005700320305	H	2210	HLH0	0.0	M	2210	HHM0	0.0	L	2210	HHL0	0.0	
2220	HMM0	1.980269987982	H	2210	MMH0	0.0	M	2210	HMM0	0.0	L	2210	MMH0	1.0	
2220	HML0	0.7230857176620002	H	2210	MLH0	0.0	M	2210	HLM0	0.0	L	2210	HML0	0.0	
2220	HLL0	0.5576829080130001	H	2210	LLH0	0.0	M	2210	HLM0	0.0	L	2210	HLL0	0.0	
2220	MMM0	1.9582758971160004	H	2210	MMH0	0.0	M	2210	MMM0	0.0	L	2210	MMM0	1.0	
2220	MML0	0.5697911973600001	H	2210	MLH0	0.0	M	2210	MLM0	0.0	L	2210	MML0	0.0	
2220	MLL0	0.24827493319200009	H	2210	LLH0	0.0	M	2210	LLM0	0.0	L	2210	MLL0	0.0	
2220	LLL0	0.22757231029500008	H	2210	LLH0	0.0	M	2210	LLM0	0.0	L	2210	LLL0	0.0	
2211	HHHH	3.8623101395340003	H	2111	HHHH	0.0	M	2111	HHHH	1.0	L	2111	HHHH	1.0	
2211	HHHM	2.971944855726	H	2111	HHHM	0.0	M	2210	HHH0	0.0	L	2111	HHHM	1.0	
2211	HHHL	2.878507704996	H	2111	HHHL	0.0	M	2210	HHH0	0.0	L	2210	HHH0	0.0	
2211	HHMM	2.3484356406060005	H	2111	HHMM	0.0	M	2210	HHM0	0.0	L	2111	HHMM	1.0	
2211	HHML	2.003117384367	H	2111	HHML	0.0	M	2210	HHL0	0.0	L	2210	HHM0	0.0	
2211	HHLL	1.924655196816	H	2111	HHLL	0.0	M	2210	HHL0	0.0	L	2210	HHL0	0.0	
2211	HMHH	2.3690991281100002	H	2111	MHHH	0.0	M	2111	HHHM	0.0	L	2111	MHHH	1.0	
2211	HMHM	2.0544327436380003	H	2111	MHHM	0.0	M	2111	HHMM	0.0	L	2111	MHHM	1.0	
2211	HMHL	1.4254966287540003	H	2111	MHHL	0.0	M	2111	HHML	0.0	L	2210	HMH0	0.0	
2211	HMMM	1.9544406286020004	H	2111	MHMM	0.0	M	2111	HMMM	0.0	L	2111	MHMM	1.0	
2211	HMML	1.139176163961	H	2111	MHML	0.0	M	2111	HMML	0.0	L	2210	HMM0	0.0	
2211	HMLL	0.6594112473300002	H	2111	MHLL	0.0	M	2111	HMLL	0.0	L	2210	HML0	0.0	
2211	HLHH	2.005700320305	H	2111	LHHH	0.0	M	2111	HHHM	0.0	L	2111	HHHL	0.0	
2211	HLHM	1.1872172835270003	H	2111	LHHM	0.0	M	2210	HLH0	0.0	L	2111	HHML	0.0	
2211	HLHL	1.1210653882890003	H	2111	LHHL	0.0	M	2111	HHML	0.0	L	2111	HHLL	0.0	
2211	HLMM	0.6881769471060002	H	2111	LHMM	0.0	M	2210	HLM0	0.0	L	2111	HMML	0.0	
2211	HLML	0.4888425658050002	H	2111	LHML	0.0	M	2210	HLL0	0.0	L	2111	HMLL	0.0	
2211	HLLL	0.4484536543080001	H	2111	LHLL	0.0	M	2111	HMLL	0.0	L	2111	HLLL	0.0	
2211	MMHH	1.980269987982	H	2210	MMH0	0.0	M	2111	MHHM	0.0	L	2210	MMH0	1.0	
2211	MMHM	1.9453612174260004	H	2210	MMM0	0.0	M	2111	MHMM	0.0	L	2111	MHMM	1.0	
2211	MMHL	1.0989058445640003	H	2210	MML0	0.0	M	2111	MHML	0.0	L	2210	MMH0	0.0	
2211	MMMM	1.9376124096120004	H	2111	MHMM	0.0	M	2111	MMMM	0.0	L	2111	MMMM	1.0	
2211	MMML	1.0717850172150003	H	2111	MHML	0.0	M	2111	MMML	0.0	L	2210	MMM0	0.0	
2211	MMLL	0.5076833286690001	H	2111	MHLL	0.0	M	2111	MMLL	0.0	L	2210	MML0	0.0	
2211	MLHH	0.7230857176620002	H	2210	MLH0	0.0	M	2111	LHHM	0.0	L	2111	MHHL	0.0	
2211	MLHM	0.5374653627420001	H	2210	MLM0	0.0	M	2111	LHMM	0.0	L	2111	MHML	0.0	
2211	MLHL	0.2641259532780001	H	2210	MLL0	0.0	M	2111	LHML	0.0	L	2111	MHLL	0.0	
2211	MLMM	0.5077224640620002	H	2111	LHMM	0.0	M	2111	LMMM	0.0	L	2111	MMML	0.0	
2211	MLML	0.2085536952180001	H	2111	LHML	0.0	M	2111	LMML	0.0	L	2111	MMLL	0.0	
2211	MLLL	0.11760185596500003	H	2111	LHLL	0.0	M	2111	LMLL	0.0	L	2111	MLLL	0.0	
2211	LLHH	0.5576829080130001	H	2210	LLH0	0.0	M	2111	LHHM	0.0	L	2111	LHHL	0.0	
2211	LLHM	0.24827493319200009	H	2210	LLM0	0.0	M	2210	LLH0	0.0	L	2111	LHML	0.0	
2211	LLHL	0.17321324941800006	H	2210	LLL0	0.0	M	2111	LHML	0.0	L	2111	LHLL	0.0	
2211	LLMM	0.18100119262500006	H	2210	LLM0	0.0	M	2210	LLM0	0.0	L	2111	LMML	0.0	
2211	LLML	0.09952130439900005	H	2210	LLL0	0.0	M	2111	LMML	0.0	L	2111	LMLL	0.0	
2211	LLLL	0.07106987368800002	H	2210	LLL0	0.0	M	2111	LMLL	0.0	L	2111	LLLL	0.0	
3310	**H0	0.5503931346404701	H	3300	**00	0.0	M	3210	*MH0	0.0	L	3210	*LH0	0.0	
3310	**M0	0.5135859061700401	H	3300	**00	0.0	M	3210	*MM0	0.0	L	3210	*LM0	0.0	
3310	**L0	0.4253520318201002	H	3210	*HL0	0.0	M	3210	*ML0	0.0	L	3210	*LL0	0.0	
3220	*HH0	1.9209424857014703	H	3210	*HH0	0.0	M	2220	HHM0	0.0	L	2220	HHL0	0.0	
3220	*HM0	0.6758267773118403	H	3210	*MH0	0.0	M	3210	*HM0	0.0	L	2220	HML0	0.0	
3220	*HL0	0.5620425670747802	H	3210	*LH0	0.0	M	2220	HML0	0.0	L	2220	HLL0	0.0	
3220	*MM0	0.5290580837925901	H	3210	*MH0	0.0	M	3210	*MM0	0.0	L	2220	MML0	0.0	
3220	*ML0	0.3423438946382401	H	3210	*LH0	0.0	M	3210	*LM0	0.0	L	2220	MLL0	0.0	
3220	*LL0	0.2964185109527401	H	3210	*LH0	0.0	M	2220	MLL0	0.0	L	2220	LLL0	0.0	
3211	*HHH	1.9209424857014703	H	3111	*HHH	0.0	M	2211	HMHH	0.0	L	2211	HLHH	0.0	
3211	*HHM	1.1265140904642903	H	3111	*HHM	0.0	M	3210	*HH0	0.0	L	2211	HLHM	0.0	
3211	*HHL	1.0678121631668704	H	3111	*HHL	0.0	M	2211	HMHL	0.0	L	2211	HLHL	0.0	
3211	*HMM	0.6458643290771102	H	3111	*HMM	0.0	M	3210	*HM0	0.0	L	2211	HLMM	0.0	
3211	*HML	0.4977779468755502	H	3111	*HML	0.0	M	3210	*HL0	0.0	L	2211	HLML	0.0	
3211	*HLL	0.4519304426221201	H	3111	*HLL	0.0	M	2211	HMLL	0.0	L	2211	HLLL	0.0	
3211	*MHH	0.6758267773118403	H	3210	*MH0	0.0	M	3111	*HHM	0.0	L	2211	MLHH	0.0	
3211	*MHM	0.49994800441740006	H	3210	*MM0	0.0	M	3111	*HMM	0.0	L	2211	MLHM	0.0	
3211	*MHL	0.3051879698161801	H	3210	*ML0	0.0	M	3111	*HML	0.0	L	2211	MLHL	0.0	
3211	*MMM	0.47211647833152015	H	3111	*HMM	0.0	M	3111	*MMM	0.0	L	2211	MLMM	0.0	
3211	*MML	0.2624399886883501	H	3111	*HML	0.0	M	3111	*MML	0.0	L	2211	MLML	0.0	
3211	*MLL	0.18451242008496008	H	3111	*HLL	0.0	M	3111	*MLL	0.0	L	2211	MLLL	0.0	
3211	*LHH	0.5620425670747802	H	3210	*LH0	0.0	M	2211	MLHH	0.0	L	2211	LLHH	0.0	
3211	*LHM	0.3423438946382401	H	3210	*LM0	0.0	M	3210	*LH0	0.0	L	2211	LLHM	0.0	
3211	*LHL	0.23321406854988008	H	3210	*LL0	0.0	M	2211	MLHL	0.0	L	2211	LLHL	0.0	
3211	*LMM	0.3017788857319501	H	3210	*LM0	0.0	M	3210	*LM0	0.0	L	2211	LLMM	0.0	
3211	*LML	0.19055688153381012	H	3210	*LL0	0.0	M	2211	MLML	0.0	L	2211	LLML	0.0	
3211	*LLL	0.14859669586707006	H	3111	*HLL	0.0	M	2211	MLLL	0.0	L	2211	LLLL	0.0	
2221	HHHH	4.48368703813866	H	2211	HHHH	0.0	M	2211	HHHH	1.0	L	2211	HHHH	1.0	
2221	HHHM	3.56604595082538	H	2211	HHHM	0.0	M	2220	HHH0	0.0	L	2211	HHHM	1.0	
2221	HHHL	3.49903223474112	H	2211	HHHL	0.0	M	2220	HHH0	0.0	L	2220	HHH0	0.0	
2221	HHMH	2.8743472269421804	H	2211	HMHH	0.0	M	2211	HHHM	0.0	L	2211	HMHH	1.0	
2221	HHMM	2.46090937220106	H	2211	HMHM	0.0	M	2211	HHMM	0.0	L	2211	HMHM	1.0	
2221	HHML	1.9132453366062303	H	2211	HMHL	0.0	M	2211	HHML	0.0	L	2220	HHM0	0.0	
2221	HHLH	2.59253045073891	H	2211	HLHH	0.0	M	2211	HHHM	0.0	L	2211	HHHL	0.0	
2221	HHLM	1.7146915461056702	H	2211	HLHM	0.0	M	2220	HHL0	0.0	L	2211	HHML	0.0	
2221	HHLL	1.6661165299257603	H	2211	HLHL	0.0	M	2211	HHML	0.0	L	2211	HHLL	0.0	
2221	HMMH	2.3149409974686606	H	2211	MMHH	0.0	M	2211	HMHM	0.0	L	2211	MMHH	1.0	
2221	HMMM	2.2589038109398207	H	2211	MMHM	0.0	M	2211	HMMM	0.0	L	2211	MMHM	1.0	
2221	HMML	1.3920561588473102	H	2211	MMHL	0.0	M	2211	HMML	0.0	L	2220	HMM0	0.0	
2221	HMLH	1.1008138778811905	H	2211	MLHH	0.0	M	2211	HLHM	0.0	L	2211	HMHL	0.0	
2221	HMLM	0.7803900963569701	H	2211	MLHM	0.0	M	2211	HLMM	0.0	L	2211	HMML	0.0	
2221	HMLL	0.4660853229162902	H	2211	MLHL	0.0	M	2211	HLML	0.0	L	2211	HMLL	0.0	
2221	HLLH	0.9457686413435702	H	2211	LLHH	0.0	M	2211	HLHM	0.0	L	2211	HLHL	0.0	
2221	HLLM	0.42728413431330015	H	2211	LLHM	0.0	M	2220	HLL0	0.0	L	2211	HLML	0.0	
