5	3	3	791	0.22853359295713682	469
5	4	3	3002	0.3182195546834717	1281
5	5	3	8567	0.38763662656787107	4453
6	3	3	1715	0.16264046638255858	719
6	4	3	8007	0.22542964212322253	4968
6	5	3	27131	0.2723764200725143	19172
7	3	3	3431	0.11658694676832661	2219
7	4	3	19447	0.16238963388187858	14516
7	5	3	77519	0.1957966979338614	98750
8	3	3	6434	0.08404159012620513	4422
8	4	3	43757	0.11798410836446742	49468
8	5	3	203489	0.14208954221971357	549875
