5	3	2	251	0.0972900390625	141
5	4	2	791	0.13451099395751953	297
5	5	2	2001	0.16646915674209595	766
6	3	2	461	0.0659332275390625	187
6	4	2	1715	0.09201270341873169	625
6	5	2	5004	0.11439120676368475	2750
7	3	2	791	0.04484891891479492	328
7	4	2	3431	0.06361145153641701	1563
7	5	2	11439	0.07981180778006092	6047
8	3	2	1286	0.03053385019302368	625
8	4	2	6434	0.04409730923362076	3859
8	5	2	24309	0.05590215977281332	15297
