411	*HM	0.9398246396220004	H	410	*M0	0.0	1	1	H	M	410	*H0	0.0	1	1	M	L	311	LHM	0.0	4	4	*	
411	*HL	0.7690330408860003	H	410	*L0	0.0	1	1	H	M	311	MHL	0.0	4	4	*	L	311	LHL	0.0	4	4	*	
411	*MM	0.8711289438390004	H	410	*M0	0.0	1	1	M	M	410	*M0	0.0	1	1	M	L	311	LMM	0.0	4	4	*	
411	*ML	0.6925885372890004	H	410	*L0	0.0	1	1	M	M	410	*L0	0.0	1	1	M	L	311	LML	0.0	4	4	*	
411	*LL	0.5816752757640002	H	410	*L0	0.0	1	1	L	M	311	MLL	0.0	4	4	*	L	311	LLL	0.0	4	4	*	
330	HH0	3.8623101395340003	H	320	HH0	0.0	3	3	H	M	320	HH0	1.0	3	3	H	L	320	HH0	1.0	3	3	H	
330	HM0	2.1320773633500005	H	320	MH0	0.0	3	3	H	M	320	HM0	0.0	3	3	M	L	320	MH0	1.0	3	3	H	
330	HL0	1.4462383870440003	H	320	LH0	0.0	3	3	H	M	320	HM0	0.0	3	3	L	L	320	HL0	0.0	3	3	L	
330	MM0	2.0475828639420004	H	320	MH0	0.0	3	3	M	M	320	MM0	0.0	3	3	M	L	320	MM0	1.0	3	3	M	
330	ML0	0.7802233914420003	H	320	LH0	0.0	3	3	M	M	320	LM0	0.0	3	3	M	L	320	ML0	0.0	3	3	L	
330	LL0	0.7008164931240002	H	320	LH0	0.0	3	3	L	M	320	LM0	0.0	3	3	L	L	320	LL0	0.0	3	3	L	
321	HHH	3.8623101395340003	H	221	HHH	0.0	3	3	H	M	221	HHH	1.0	3	3	H	L	221	HHH	1.0	3	3	H	
321	HHM	2.971944855726	H	221	HHM	0.0	3	3	H	M	320	HH0	0.0	1	1	M	L	221	HHM	1.0	3	3	H	
321	HHL	2.878507704996	H	221	HHL	0.0	3	3	H	M	320	HH0	0.0	1	1	L	L	320	HH0	0.0	1	1	L	
321	HMH	2.3690991281100002	H	221	HMH	0.0	3	3	H	M	311	HHM	0.0	2	2	M	L	221	HMH	1.0	3	3	H	
321	HMM	2.0544327436380003	H	221	HMM	0.0	3	3	H	M	311	HMM	0.0	2	2	M	L	221	HMM	1.0	3	3	H	
321	HML	1.4254966287540003	H	221	HML	0.0	3	3	H	M	311	HML	0.0	2	2	M	L	320	HM0	0.0	1	1	L	
321	HLH	2.005700320305	H	221	HLH	0.0	3	3	H	M	311	HHM	0.0	2	2	L	L	311	HHL	0.0	2	2	L	
321	HLM	1.1872172835270003	H	221	HLM	0.0	3	3	H	M	320	HL0	0.0	1	1	M	L	311	HML	0.0	2	2	L	
321	HLL	1.1210653882890003	H	221	HLL	0.0	3	3	H	M	311	HML	0.0	2	2	L	L	311	HLL	0.0	2	2	L	
321	MHH	2.1320773633500005	H	311	MHH	0.0	2	2	H	M	221	HMH	0.0	3	3	M	L	311	MHH	1.0	2	2	H	
321	MHM	1.993262938458	H	311	MHM	0.0	2	2	H	M	221	HMM	0.0	3	3	M	L	221	HMM	1.0	3	3	M	
321	MHL	1.2427675492320005	H	311	MHL	0.0	2	2	H	M	221	HML	0.0	3	3	M	L	320	MH0	0.0	1	1	L	
321	MMH	1.9906017317340003	H	320	MM0	0.0	1	1	H	M	221	MMH	0.0	3	3	M	L	221	MMH	1.0	3	3	M	
321	MMM	1.9647723723540003	H	221	HMM	0.0	3	3	M	M	221	MMM	0.0	3	3	M	L	221	MMM	1.0	3	3	M	
321	MML	1.1727543311550006	H	221	HML	0.0	3	3	M	M	221	MML	0.0	3	3	M	L	320	MM0	0.0	1	1	L	
321	MLH	0.7230857176620002	H	320	ML0	0.0	1	1	H	M	221	MLH	0.0	3	3	M	L	311	MHL	0.0	2	2	L	
321	MLM	0.6881769471060002	H	221	HLM	0.0	3	3	M	M	221	MLM	0.0	3	3	M	L	311	MML	0.0	2	2	L	
321	MLL	0.4888425658050002	H	221	HLL	0.0	3	3	M	M	221	MLL	0.0	3	3	M	L	311	MLL	0.0	2	2	L	
321	LHH	1.4462383870440003	H	311	LHH	0.0	2	2	H	M	221	HMH	0.0	3	3	L	L	221	HLH	0.0	3	3	L	
321	LHM	0.7802233914420003	H	311	LHM	0.0	2	2	H	M	320	LH0	0.0	1	1	M	L	221	HLM	0.0	3	3	L	
