100000030444444	00000004444444	1	30	00000004444444	1	30	
100000021444444	00000004444444	1	21	00000004444444	1	21	
100000012444444	00000004444444	1	12	00000004444444	1	12	
10000003444444	00000004444444	1	3	00000004444444	1	3	
200000020444444	100000030444444	2	20	100000021444444	2	20	
200000011444444	100000021444444	2	11	100000012444444	2	11	
20000002444444	100000012444444	2	2	10000003444444	2	2	
1100000303044444	100000030444444	1	30	100000030444444	1	30	
1100000302144444	100000021444444	1	30	100000030444444	1	21	
1100000301244444	100000012444444	1	30	100000030444444	1	12	
110000030344444	10000003444444	1	30	100000030444444	1	3	
1100000212144444	100000021444444	1	21	100000021444444	1	21	
1100000211244444	100000012444444	1	21	100000021444444	1	12	
110000021344444	10000003444444	1	21	100000021444444	1	3	
1100000121244444	100000012444444	1	12	100000012444444	1	12	
110000012344444	10000003444444	1	12	100000012444444	1	3	
11000003344444	10000003444444	1	3	10000003444444	1	3	
300000010444444	200000020444444	3	10	200000011444444	3	10	
30000001444444	200000011444444	3	1	20000002444444	3	1	
2100000203044444	200000020444444	1	30	1100000302144444	2	20	
2100000202144444	1100000302144444	2	20	1100000212144444	2	20	
2100000201244444	1100000301244444	2	20	1100000211244444	2	20	
210000020344444	110000030344444	2	20	200000020444444	1	3	
2100000113044444	200000011444444	1	30	1100000301244444	2	11	
2100000112144444	200000011444444	1	21	1100000211244444	2	11	
2100000111244444	1100000211244444	2	11	1100000121244444	2	11	
210000011344444	110000021344444	2	11	110000012344444	2	11	
210000023044444	20000002444444	1	30	110000030344444	2	2	
210000022144444	20000002444444	1	21	110000021344444	2	2	
210000021244444	20000002444444	1	12	110000012344444	2	2	
21000002344444	110000012344444	2	2	11000003344444	2	2	
11100003030304444	1100000303044444	1	30	1100000303044444	1	30	
11100003030214444	1100000302144444	1	30	1100000303044444	1	21	
11100003030124444	1100000301244444	1	30	1100000303044444	1	12	
1110000303034444	110000030344444	1	30	1100000303044444	1	3	
11100003021214444	1100000212144444	1	30	1100000302144444	1	21	
11100003021124444	1100000211244444	1	30	1100000302144444	1	12	
1110000302134444	110000021344444	1	30	1100000302144444	1	3	
11100003012124444	1100000121244444	1	30	1100000301244444	1	12	
1110000301234444	110000012344444	1	30	1100000301244444	1	3	
111000030334444	11000003344444	1	30	110000030344444	1	3	
11100002121214444	1100000212144444	1	21	1100000212144444	1	21	
11100002121124444	1100000211244444	1	21	1100000212144444	1	12	
1110000212134444	110000021344444	1	21	1100000212144444	1	3	
11100002112124444	1100000121244444	1	21	1100000211244444	1	12	
1110000211234444	110000012344444	1	21	1100000211244444	1	3	
111000021334444	11000003344444	1	21	110000021344444	1	3	
11100001212124444	1100000121244444	1	12	1100000121244444	1	12	
1110000121234444	110000012344444	1	12	1100000121244444	1	3	
111000012334444	11000003344444	1	12	110000012344444	1	3	
11100003334444	11000003344444	1	3	11000003344444	1	3	
40000000444444	300000010444444	4	0	30000001444444	4	0	
3100000103044444	300000010444444	1	30	2100000113044444	3	10	
3100000102144444	300000010444444	1	21	2100000112144444	3	10	
3100000101244444	300000010444444	1	12	2100000111244444	3	10	
310000010344444	210000020344444	3	10	210000011344444	3	10	
310000013044444	30000001444444	1	30	210000023044444	3	1	
310000012144444	30000001444444	1	21	210000022144444	3	1	
310000011244444	30000001444444	1	12	210000021244444	3	1	
31000001344444	30000001444444	1	3	21000002344444	3	1	
2200000202044444	2100000203044444	2	20	2100000202144444	2	20	
2200000201144444	2100000113044444	2	20	2100000201244444	2	11	
220000020244444	210000023044444	2	20	210000020344444	2	2	
2200000111144444	2100000112144444	2	11	2100000111244444	2	11	
220000011244444	210000022144444	2	11	210000011344444	2	2	
22000002244444	210000021244444	2	2	21000002344444	2	2	
21100002030304444	2100000203044444	1	30	11100003030214444	2	20	
21100002030214444	2100000202144444	1	30	11100003021214444	2	20	
21100002030124444	2100000201244444	1	30	11100003021124444	2	20	
2110000203034444	210000020344444	1	30	2100000203044444	1	3	
21100002021214444	11100003021214444	2	20	11100002121214444	2	20	
21100002021124444	11100003021124444	2	20	11100002121124444	2	20	
2110000202134444	1110000302134444	2	20	2100000202144444	1	3	
21100002012124444	11100003012124444	2	20	2100000201244444	1	12	
2110000201234444	1110000301234444	2	20	2100000201244444	1	3	
211000020334444	111000030334444	2	20	210000020344444	1	3	
21100001130304444	2100000113044444	1	30	11100003030124444	2	11	
21100001130214444	2100000112144444	1	30	11100003021124444	2	11	
21100001130124444	2100000111244444	1	30	11100003012124444	2	11	
2110000113034444	210000011344444	1	30	1110000301234444	2	11	
21100001121214444	2100000112144444	1	21	11100002121124444	2	11	
21100001121124444	2100000111244444	1	21	11100002112124444	2	11	
2110000112134444	210000011344444	1	21	1110000211234444	2	11	
21100001112124444	11100002112124444	2	11	11100001212124444	2	11	
2110000111234444	1110000211234444	2	11	1110000121234444	2	11	
211000011334444	111000021334444	2	11	210000011344444	1	3	
2110000230304444	210000023044444	1	30	1110000303034444	2	2	
2110000230214444	210000022144444	1	30	1110000302134444	2	2	
2110000230124444	210000021244444	1	30	1110000301234444	2	2	
211000023034444	21000002344444	1	30	111000030334444	2	2	
2110000221214444	210000022144444	1	21	1110000212134444	2	2	
2110000221124444	210000021244444	1	21	1110000211234444	2	2	
211000022134444	21000002344444	1	21	111000021334444	2	2	
2110000212124444	210000021244444	1	12	1110000121234444	2	2	
211000021234444	21000002344444	1	12	111000012334444	2	2	
21100002334444	111000012334444	2	2	11100003334444	2	2	
111100030303030444	11100003030304444	1	30	11100003030304444	1	30	
111100030303021444	11100003030214444	1	30	11100003030304444	1	21	
111100030303012444	11100003030124444	1	30	11100003030304444	1	12	
11110003030303444	1110000303034444	1	30	11100003030304444	1	3	
111100030302121444	11100003021214444	1	30	11100003030214444	1	21	
111100030302112444	11100003021124444	1	30	11100003030214444	1	12	
11110003030213444	1110000302134444	1	30	11100003030214444	1	3	
111100030301212444	11100003012124444	1	30	11100003030124444	1	12	
11110003030123444	1110000301234444	1	30	11100003030124444	1	3	
1111000303033444	111000030334444	1	30	1110000303034444	1	3	
111100030212121444	11100002121214444	1	30	11100003021214444	1	21	
111100030212112444	11100002121124444	1	30	11100003021214444	1	12	
11110003021213444	1110000212134444	1	30	11100003021214444	1	3	
111100030211212444	11100002112124444	1	30	11100003021124444	1	12	
11110003021123444	1110000211234444	1	30	11100003021124444	1	3	
1111000302133444	111000021334444	1	30	1110000302134444	1	3	
111100030121212444	11100001212124444	1	30	11100003012124444	1	12	
11110003012123444	1110000121234444	1	30	11100003012124444	1	3	
1111000301233444	111000012334444	1	30	1110000301234444	1	3	
111100030333444	11100003334444	1	30	111000030334444	1	3	
111100021212121444	11100002121214444	1	21	11100002121214444	1	21	
111100021212112444	11100002121124444	1	21	11100002121214444	1	12	
11110002121213444	1110000212134444	1	21	11100002121214444	1	3	
111100021211212444	11100002112124444	1	21	11100002121124444	1	12	
11110002121123444	1110000211234444	1	21	11100002121124444	1	3	
1111000212133444	111000021334444	1	21	1110000212134444	1	3	
111100021121212444	11100001212124444	1	21	11100002112124444	1	12	
11110002112123444	1110000121234444	1	21	11100002112124444	1	3	
1111000211233444	111000012334444	1	21	1110000211234444	1	3	
111100021333444	11100003334444	1	21	111000021334444	1	3	
111100012121212444	11100001212124444	1	12	11100001212124444	1	12	
11110001212123444	1110000121234444	1	12	11100001212124444	1	3	
1111000121233444	111000012334444	1	12	1110000121234444	1	3	
111100012333444	11100003334444	1	12	111000012334444	1	3	
11110003333444	11100003334444	1	3	11100003334444	1	3	
410000003044444	40000000444444	1	30	310000013044444	4	0	
410000002144444	40000000444444	1	21	310000012144444	4	0	
410000001244444	40000000444444	1	12	310000011244444	4	0	
41000000344444	40000000444444	1	3	31000001344444	4	0	
3200000102044444	3100000103044444	2	20	2200000201144444	3	10	
3200000101144444	3100000102144444	2	11	2200000111144444	3	10	
320000010244444	220000020244444	3	10	220000011244444	3	10	
320000012044444	310000013044444	2	20	220000020244444	3	1	
320000011144444	310000012144444	2	11	220000011244444	3	1	
32000001244444	310000011244444	2	2	22000002244444	3	1	
31100001030304444	3100000103044444	1	30	21100001130304444	3	10	
31100001030214444	3100000102144444	1	30	21100001130214444	3	10	
31100001030124444	3100000101244444	1	30	21100001130124444	3	10	
3110000103034444	310000010344444	1	30	2110000113034444	3	10	
31100001021214444	3100000102144444	1	21	21100001121214444	3	10	
31100001021124444	3100000101244444	1	21	21100001121124444	3	10	
3110000102134444	310000010344444	1	21	2110000112134444	3	10	
31100001012124444	3100000101244444	1	12	21100001112124444	3	10	
3110000101234444	2110000201234444	3	10	2110000111234444	3	10	
311000010334444	211000020334444	3	10	211000011334444	3	10	
3110000130304444	310000013044444	1	30	2110000230304444	3	1	
3110000130214444	310000012144444	1	30	2110000230214444	3	1	
3110000130124444	310000011244444	1	30	2110000230124444	3	1	
311000013034444	31000001344444	1	30	211000023034444	3	1	
3110000121214444	310000012144444	1	21	2110000221214444	3	1	
3110000121124444	310000011244444	1	21	2110000221124444	3	1	
311000012134444	31000001344444	1	21	211000022134444	3	1	
3110000112124444	310000011244444	1	12	2110000212124444	3	1	
311000011234444	31000001344444	1	12	211000021234444	3	1	
31100001334444	31000001344444	1	3	21100002334444	3	1	
22100002020304444	2200000202044444	1	30	21100002030214444	2	20	
22100002020214444	21100002030214444	2	20	21100002021214444	2	20	
22100002020124444	21100002030124444	2	20	21100002021124444	2	20	
2210000202034444	2110000203034444	2	20	2200000202044444	1	3	
22100002011304444	2200000201144444	1	30	21100002030124444	2	11	
22100002011214444	21100001130214444	2	20	21100002021124444	2	11	
22100002011124444	21100001130124444	2	20	21100002012124444	2	11	
2210000201134444	2110000113034444	2	20	2110000201234444	2	11	
2210000202304444	220000020244444	1	30	2110000203034444	2	2	
2210000202214444	2110000230214444	2	20	2110000202134444	2	2	
2210000202124444	2110000230124444	2	20	2110000201234444	2	2	
221000020234444	211000023034444	2	20	211000020334444	2	2	
22100001111304444	2200000111144444	1	30	21100001130124444	2	11	
22100001111214444	2200000111144444	1	21	21100001121124444	2	11	
22100001111124444	21100001121124444	2	11	21100001112124444	2	11	
2210000111134444	2110000112134444	2	11	2110000111234444	2	11	
2210000112304444	220000011244444	1	30	2110000113034444	2	2	
2210000112214444	220000011244444	1	21	2110000112134444	2	2	
2210000112124444	2110000221124444	2	11	2110000111234444	2	2	
221000011234444	211000022134444	2	11	211000011334444	2	2	
221000022304444	22000002244444	1	30	211000023034444	2	2	
221000022214444	22000002244444	1	21	211000022134444	2	2	
221000022124444	22000002244444	1	12	211000021234444	2	2	
22100002234444	211000021234444	2	2	21100002334444	2	2	
211100020303030444	21100002030304444	1	30	111100030303021444	2	20	
211100020303021444	21100002030214444	1	30	111100030302121444	2	20	
211100020303012444	21100002030124444	1	30	111100030302112444	2	20	
21110002030303444	2110000203034444	1	30	21100002030304444	1	3	
211100020302121444	21100002021214444	1	30	111100030212121444	2	20	
211100020302112444	21100002021124444	1	30	111100030212112444	2	20	
21110002030213444	2110000202134444	1	30	21100002030214444	1	3	
211100020301212444	21100002012124444	1	30	21100002030124444	1	12	
21110002030123444	2110000201234444	1	30	21100002030124444	1	3	
2111000203033444	211000020334444	1	30	2110000203034444	1	3	
211100020212121444	111100030212121444	2	20	111100021212121444	2	20	
211100020212112444	111100030212112444	2	20	111100021212112444	2	20	
21110002021213444	11110003021213444	2	20	21100002021214444	1	3	
211100020211212444	111100030211212444	2	20	21100002021124444	1	12	
21110002021123444	11110003021123444	2	20	21100002021124444	1	3	
2111000202133444	1111000302133444	2	20	2110000202134444	1	3	
211100020121212444	111100030121212444	2	20	21100002012124444	1	12	
21110002012123444	11110003012123444	2	20	21100002012124444	1	3	
2111000201233444	1111000301233444	2	20	2110000201234444	1	3	
211100020333444	111100030333444	2	20	211000020334444	1	3	
211100011303030444	21100001130304444	1	30	111100030303012444	2	11	
211100011303021444	21100001130214444	1	30	111100030302112444	2	11	
211100011303012444	21100001130124444	1	30	111100030301212444	2	11	
21110001130303444	2110000113034444	1	30	11110003030123444	2	11	
211100011302121444	21100001121214444	1	30	111100030212112444	2	11	
211100011302112444	21100001121124444	1	30	111100030211212444	2	11	
21110001130213444	2110000112134444	1	30	11110003021123444	2	11	
211100011301212444	21100001112124444	1	30	111100030121212444	2	11	
21110001130123444	2110000111234444	1	30	11110003012123444	2	11	
2111000113033444	211000011334444	1	30	2110000113034444	1	3	
211100011212121444	21100001121214444	1	21	111100021212112444	2	11	
211100011212112444	21100001121124444	1	21	111100021211212444	2	11	
21110001121213444	2110000112134444	1	21	11110002121123444	2	11	
211100011211212444	21100001112124444	1	21	111100021121212444	2	11	
21110001121123444	2110000111234444	1	21	11110002112123444	2	11	
2111000112133444	211000011334444	1	21	2110000112134444	1	3	
211100011121212444	111100021121212444	2	11	111100012121212444	2	11	
21110001112123444	11110002112123444	2	11	11110001212123444	2	11	
2111000111233444	1111000211233444	2	11	2110000111234444	1	3	
211100011333444	111100021333444	2	11	211000011334444	1	3	
21110002303030444	2110000230304444	1	30	11110003030303444	2	2	
21110002303021444	2110000230214444	1	30	11110003030213444	2	2	
21110002303012444	2110000230124444	1	30	11110003030123444	2	2	
2111000230303444	211000023034444	1	30	1111000303033444	2	2	
21110002302121444	2110000221214444	1	30	11110003021213444	2	2	
21110002302112444	2110000221124444	1	30	11110003021123444	2	2	
2111000230213444	211000022134444	1	30	1111000302133444	2	2	
21110002301212444	2110000212124444	1	30	11110003012123444	2	2	
2111000230123444	211000021234444	1	30	1111000301233444	2	2	
211100023033444	21100002334444	1	30	111100030333444	2	2	
