1000300444	00004444	1	300	00004444	1	300	00004444	1	300	
1000210444	00004444	1	210	00004444	1	210	00004444	1	210	
1000201444	00004444	1	201	00004444	1	201	00004444	1	201	
1000120444	00004444	1	120	00004444	1	120	00004444	1	120	
1000111444	00004444	1	111	00004444	1	111	00004444	1	111	
1000102444	00004444	1	102	00004444	1	102	00004444	1	102	
100030444	00004444	1	30	00004444	1	30	00004444	1	30	
100021444	00004444	1	21	00004444	1	21	00004444	1	21	
100012444	00004444	1	12	00004444	1	12	00004444	1	12	
10003444	00004444	1	3	00004444	1	3	00004444	1	3	
2000200444	1000300444	2	200	1000210444	2	200	1000201444	2	200	
2000110444	1000210444	2	110	1000120444	2	110	1000111444	2	110	
2000101444	1000201444	2	101	1000111444	2	101	1000102444	2	101	
200020444	1000120444	2	20	100030444	2	20	100021444	2	20	
200011444	1000111444	2	11	100021444	2	11	100012444	2	11	
20002444	1000102444	2	2	100012444	2	2	10003444	2	2	
110030030044	1000300444	1	300	1000300444	1	300	1000300444	1	300	
110030021044	1000210444	1	300	1000300444	1	210	1000210444	1	300	
110030020144	1000201444	1	300	1000300444	1	201	1000300444	1	201	
110030012044	1000120444	1	300	1000300444	1	120	1000120444	1	300	
110030011144	1000111444	1	300	1000300444	1	111	1000300444	1	111	
110030010244	1000102444	1	300	1000300444	1	102	1000300444	1	102	
11003003044	100030444	1	300	1000300444	1	30	100030444	1	300	
11003002144	100021444	1	300	1000300444	1	21	100021444	1	300	
11003001244	100012444	1	300	1000300444	1	12	1000300444	1	12	
1100300344	10003444	1	300	1000300444	1	3	1000300444	1	3	
110021021044	1000210444	1	210	1000210444	1	210	1000210444	1	210	
110021020144	1000201444	1	210	1000201444	1	210	1000210444	1	201	
110021012044	1000120444	1	210	1000210444	1	120	1000120444	1	210	
110021011144	1000111444	1	210	1000210444	1	111	1000210444	1	111	
110021010244	1000102444	1	210	1000210444	1	102	1000210444	1	102	
11002103044	100030444	1	210	1000210444	1	30	100030444	1	210	
11002102144	100021444	1	210	1000210444	1	21	1000210444	1	21	
11002101244	100012444	1	210	1000210444	1	12	1000210444	1	12	
1100210344	10003444	1	210	1000210444	1	3	1000210444	1	3	
110020120144	1000201444	1	201	1000201444	1	201	1000201444	1	201	
110020112044	1000120444	1	201	1000201444	1	120	1000120444	1	201	
110020111144	1000111444	1	201	1000201444	1	111	1000111444	1	201	
110020110244	1000102444	1	201	1000201444	1	102	1000201444	1	102	
11002013044	100030444	1	201	1000201444	1	30	100030444	1	201	
11002012144	100021444	1	201	1000201444	1	21	100021444	1	201	
11002011244	100012444	1	201	1000201444	1	12	1000201444	1	12	
1100201344	10003444	1	201	1000201444	1	3	1000201444	1	3	
110012012044	1000120444	1	120	1000120444	1	120	1000120444	1	120	
110012011144	1000111444	1	120	1000111444	1	120	1000120444	1	111	
110012010244	1000102444	1	120	1000102444	1	120	1000120444	1	102	
11001203044	100030444	1	120	1000120444	1	30	100030444	1	120	
11001202144	100021444	1	120	1000120444	1	21	1000120444	1	21	
11001201244	100012444	1	120	1000120444	1	12	1000120444	1	12	
1100120344	10003444	1	120	10003444	1	120	1000120444	1	3	
110011111144	1000111444	1	111	1000111444	1	111	1000111444	1	111	
110011110244	1000102444	1	111	1000102444	1	111	1000111444	1	102	
11001113044	100030444	1	111	1000111444	1	30	100030444	1	111	
11001112144	100021444	1	111	1000111444	1	21	100021444	1	111	
11001111244	100012444	1	111	1000111444	1	12	1000111444	1	12	
1100111344	10003444	1	111	1000111444	1	3	1000111444	1	3	
110010210244	1000102444	1	102	1000102444	1	102	1000102444	1	102	
11001023044	1000102444	1	30	1000102444	1	30	100030444	1	102	
11001022144	100021444	1	102	1000102444	1	21	100021444	1	102	
11001021244	100012444	1	102	1000102444	1	12	100012444	1	102	
1100102344	10003444	1	102	1000102444	1	3	1000102444	1	3	
1100303044	100030444	1	30	100030444	1	30	100030444	1	30	
1100302144	100021444	1	30	100021444	1	30	100030444	1	21	
1100301244	100012444	1	30	100012444	1	30	100030444	1	12	
110030344	10003444	1	30	10003444	1	30	100030444	1	3	
1100212144	100021444	1	21	100021444	1	21	100021444	1	21	
1100211244	100012444	1	21	100012444	1	21	100021444	1	12	
110021344	10003444	1	21	10003444	1	21	100021444	1	3	
1100121244	100012444	1	12	100012444	1	12	100012444	1	12	
110012344	10003444	1	12	10003444	1	12	100012444	1	3	
11003344	10003444	1	3	10003444	1	3	10003444	1	3	
3000100444	2000200444	3	100	2000110444	3	100	2000101444	3	100	
300010444	2000110444	3	10	200020444	3	10	200011444	3	10	
30001444	2000101444	3	1	200011444	3	1	20002444	3	1	
210020030044	2000200444	1	300	110030021044	2	200	110030020144	2	200	
210020021044	2000200444	1	210	2000200444	1	210	110021020144	2	200	
210020020144	2000200444	1	201	110021020144	2	200	110020120144	2	200	
210020012044	110030012044	2	200	2000200444	1	120	110020112044	2	200	
210020011144	110030011144	2	200	2000200444	1	111	110020111144	2	200	
210020010244	110030010244	2	200	2000200444	1	102	110020110244	2	200	
21002003044	11003003044	2	200	2000200444	1	30	11002013044	2	200	
21002002144	11003002144	2	200	2000200444	1	21	11002012144	2	200	
21002001244	11003001244	2	200	2000200444	1	12	11002011244	2	200	
2100200344	1100300344	2	200	2000200444	1	3	1100201344	2	200	
210011030044	2000110444	1	300	110030012044	2	110	110030011144	2	110	
210011021044	2000110444	1	210	110021012044	2	110	110021011144	2	110	
210011020144	2000110444	1	201	110020112044	2	110	110020111144	2	110	
210011012044	2000110444	1	120	2000110444	1	120	110012011144	2	110	
210011011144	2000110444	1	111	110012011144	2	110	110011111144	2	110	
210011010244	110021010244	2	110	110012010244	2	110	2000110444	1	102	
21001103044	11002103044	2	110	2000110444	1	30	11001113044	2	110	
21001102144	11002102144	2	110	2000110444	1	21	11001112144	2	110	
21001101244	11002101244	2	110	2000110444	1	12	11001111244	2	110	
2100110344	1100210344	2	110	1100120344	2	110	2000110444	1	3	
210010130044	2000101444	1	300	110030011144	2	101	110030010244	2	101	
210010121044	2000101444	1	210	110021011144	2	101	110021010244	2	101	
210010120144	2000101444	1	201	110020111144	2	101	110020110244	2	101	
210010112044	2000101444	1	120	2000101444	1	120	110012010244	2	101	
210010111144	2000101444	1	111	2000101444	1	111	110011110244	2	101	
210010110244	2000101444	1	102	110011110244	2	101	110010210244	2	101	
21001013044	2000101444	1	30	2000101444	1	30	11001023044	2	101	
21001012144	11002012144	2	101	2000101444	1	21	11001022144	2	101	
21001011244	11002011244	2	101	2000101444	1	12	11001021244	2	101	
2100101344	1100201344	2	101	2000101444	1	3	1100102344	2	101	
21002030044	200020444	1	300	11003003044	2	20	11003002144	2	20	
21002021044	200020444	1	210	11002103044	2	20	11002102144	2	20	
21002020144	200020444	1	201	11002013044	2	20	11002012144	2	20	
21002012044	200020444	1	120	11001203044	2	20	11001202144	2	20	
21002011144	200020444	1	111	11001113044	2	20	11001112144	2	20	
21002010244	110012010244	2	20	11001023044	2	20	200020444	1	102	
2100203044	200020444	1	30	200020444	1	30	1100302144	2	20	
2100202144	200020444	1	21	1100302144	2	20	1100212144	2	20	
2100201244	11001201244	2	20	1100301244	2	20	200020444	1	12	
210020344	1100120344	2	20	110030344	2	20	200020444	1	3	
21001130044	200011444	1	300	11003002144	2	11	11003001244	2	11	
21001121044	200011444	1	210	11002102144	2	11	11002101244	2	11	
21001120144	200011444	1	201	11002012144	2	11	11002011244	2	11	
21001112044	200011444	1	120	11001202144	2	11	11001201244	2	11	
21001111144	200011444	1	111	11001112144	2	11	11001111244	2	11	
21001110244	200011444	1	102	11001022144	2	11	11001021244	2	11	
2100113044	200011444	1	30	200011444	1	30	1100301244	2	11	
2100112144	200011444	1	21	200011444	1	21	1100211244	2	11	
2100111244	200011444	1	12	1100211244	2	11	1100121244	2	11	
210011344	1100111344	2	11	110021344	2	11	200011444	1	3	
2100230044	20002444	1	300	11003001244	2	2	1100300344	2	2	
2100221044	20002444	1	210	11002101244	2	2	1100210344	2	2	
2100220144	20002444	1	201	11002011244	2	2	1100201344	2	2	
2100212044	20002444	1	120	11001201244	2	2	1100120344	2	2	
2100211144	20002444	1	111	11001111244	2	2	1100111344	2	2	
2100210244	20002444	1	102	11001021244	2	2	1100102344	2	2	
210023044	20002444	1	30	20002444	1	30	110030344	2	2	
210022144	20002444	1	21	20002444	1	21	110021344	2	2	
210021244	20002444	1	12	20002444	1	12	110012344	2	2	
21002344	20002444	1	3	110012344	2	2	11003344	2	2	
11103003003004	110030030044	1	300	110030030044	1	300	110030030044	1	300	
11103003002104	110030021044	1	300	110030030044	1	210	110030021044	1	300	
11103003002014	110030020144	1	300	110030030044	1	201	110030030044	1	201	
11103003001204	110030012044	1	300	110030030044	1	120	110030012044	1	300	
11103003001114	110030011144	1	300	110030030044	1	111	110030011144	1	300	
11103003001024	110030010244	1	300	110030030044	1	102	110030030044	1	102	
1110300300304	11003003044	1	300	110030030044	1	30	11003003044	1	300	
1110300300214	11003002144	1	300	110030030044	1	21	11003002144	1	300	
1110300300124	11003001244	1	300	110030030044	1	12	11003001244	1	300	
111030030034	1100300344	1	300	110030030044	1	3	110030030044	1	3	
11103002102104	110021021044	1	300	110030021044	1	210	110021021044	1	300	
11103002102014	110021020144	1	300	110030020144	1	210	110030021044	1	201	
11103002101204	110021012044	1	300	110030021044	1	120	110021012044	1	300	
11103002101114	110021011144	1	300	110030021044	1	111	110030021044	1	111	
11103002101024	110021010244	1	300	110030010244	1	210	110030021044	1	102	
1110300210304	11002103044	1	300	110030021044	1	30	11002103044	1	300	
1110300210214	11002102144	1	300	110030021044	1	21	11002102144	1	300	
1110300210124	11002101244	1	300	110030021044	1	12	110030021044	1	12	
111030021034	1100210344	1	300	1100300344	1	210	110030021044	1	3	
11103002012014	110020120144	1	300	110030020144	1	201	110030020144	1	201	
11103002011204	110020112044	1	300	110030020144	1	120	110030012044	1	201	
11103002011114	110020111144	1	300	110030020144	1	111	110030011144	1	201	
11103002011024	110020110244	1	300	110030020144	1	102	110030020144	1	102	
1110300201304	11002013044	1	300	110030020144	1	30	11003003044	1	201	
1110300201214	11002012144	1	300	110030020144	1	21	11003002144	1	201	
1110300201124	11002011244	1	300	110030020144	1	12	11003001244	1	201	
111030020134	1100201344	1	300	110030020144	1	3	110030020144	1	3	
11103001201204	110012012044	1	300	110030012044	1	120	110012012044	1	300	
11103001201114	110012011144	1	300	110030011144	1	120	110030012044	1	111	
11103001201024	110012010244	1	300	110030010244	1	120	110030012044	1	102	
1110300120304	11001203044	1	300	110030012044	1	30	11001203044	1	300	
1110300120214	11001202144	1	300	110030012044	1	21	11001202144	1	300	
1110300120124	11001201244	1	300	11003001244	1	120	110030012044	1	12	
111030012034	1100120344	1	300	1100300344	1	120	110030012044	1	3	
11103001111114	110011111144	1	300	110030011144	1	111	110030011144	1	111	
11103001111024	110011110244	1	300	110030010244	1	111	110030011144	1	102	
1110300111304	11001113044	1	300	110030011144	1	30	11003003044	1	111	
1110300111214	11001112144	1	300	110030011144	1	21	11003002144	1	111	
1110300111124	11001111244	1	300	110030011144	1	12	110030011144	1	12	
111030011134	1100111344	1	300	1100300344	1	111	110030011144	1	3	
