5	3	2	461	0.111785888671875	157
5	4	2	3002	0.1724081039428711	718
5	5	2	15503	0.23358812928199768	5360
6	3	2	923	0.07452774047851562	250
6	4	2	8007	0.11441701650619507	2312
6	5	2	54263	0.15389314573258162	32641
7	3	2	1715	0.050312042236328125	437
7	4	2	19447	0.07761064544320107	8235
7	5	2	170543	0.10428815838531591	247250
8	3	2	3002	0.034127652645111084	875
8	4	2	43757	0.05334788071922958	28859
8	5	2	490313	0.07178487030523684	1845281
