100	30	4	4	1.5	10	000	4	4	4	0.0	1	1	30	1	000	4	4	4	3.0	1	1	30	
100	21	4	4	1.0	10	000	4	4	4	0.0	1	1	21	1	000	4	4	4	2.0	1	1	21	
100	12	4	4	0.5	10	000	4	4	4	0.0	1	1	12	1	000	4	4	4	1.0	1	1	12	
100	3	4	4	0.0	10	000	4	4	4	0.0	1	1	3	1	000	4	4	4	0.0	1	1	3	
200	20	4	4	2.25	10	100	30	4	4	0.0	2	2	20	1	100	21	4	4	2.0	2	2	20	
200	11	4	4	1.25	10	100	21	4	4	0.0	2	2	11	1	100	12	4	4	1.0	2	2	11	
200	2	4	4	0.25	10	100	12	4	4	0.0	2	2	2	1	100	3	4	4	0.0	2	2	2	
110	30	30	4	3.0	10	100	30	4	4	0.0	1	1	30	1	100	30	4	4	3.0	1	1	30	
110	30	21	4	2.25	10	100	21	4	4	0.0	1	1	30	1	100	30	4	4	2.0	1	1	21	
110	30	12	4	1.5	10	100	12	4	4	0.0	1	1	30	1	100	30	4	4	1.0	1	1	12	
110	30	3	4	0.75	10	100	3	4	4	0.0	1	1	30	1	100	30	4	4	0.0	1	1	3	
110	21	21	4	2.0	10	100	21	4	4	0.0	1	1	21	1	100	21	4	4	2.0	1	1	21	
110	21	12	4	1.25	10	100	12	4	4	0.0	1	1	21	1	100	21	4	4	1.0	1	1	12	
110	21	3	4	0.5	10	100	3	4	4	0.0	1	1	21	1	100	21	4	4	0.0	1	1	3	
110	12	12	4	1.0	10	100	12	4	4	0.0	1	1	12	1	100	12	4	4	1.0	1	1	12	
110	12	3	4	0.25	10	100	3	4	4	0.0	1	1	12	1	100	12	4	4	0.0	1	1	3	
110	3	3	4	0.0	10	100	3	4	4	0.0	1	1	3	1	100	3	4	4	0.0	1	1	3	
300	10	4	4	2.25	10	200	20	4	4	0.0	3	3	10	1	200	11	4	4	1.0	3	3	10	
300	1	4	4	0.75	10	200	11	4	4	0.0	3	3	1	1	200	2	4	4	0.0	3	3	1	
210	20	30	4	3.25	10	200	20	4	4	0.0	1	1	30	1	110	30	21	4	2.0	2	2	20	
210	20	21	4	3.125	10	110	30	21	4	0.0	2	2	20	1	110	21	21	4	2.0	2	2	20	
210	20	12	4	2.375	10	110	30	12	4	0.0	2	2	20	1	110	21	12	4	2.0	2	2	20	
210	20	3	4	1.5	10	110	30	3	4	0.0	2	2	20	1	200	20	4	4	0.0	1	1	3	
210	11	30	4	1.875	10	200	11	4	4	0.0	1	1	30	1	110	30	12	4	1.0	2	2	11	
210	11	21	4	1.75	10	200	11	4	4	0.0	1	1	21	1	110	21	12	4	1.0	2	2	11	
210	11	12	4	1.625	10	110	21	12	4	0.0	2	2	11	1	110	12	12	4	1.0	2	2	11	
210	11	3	4	0.875	10	110	21	3	4	0.0	2	2	11	1	110	12	3	4	1.0	2	2	11	
210	2	30	4	0.5	10	200	2	4	4	0.0	1	1	30	1	110	30	3	4	0.0	2	2	2	
210	2	21	4	0.375	10	200	2	4	4	0.0	1	1	21	1	110	21	3	4	0.0	2	2	2	
210	2	12	4	0.25	10	200	2	4	4	0.0	1	1	12	1	110	12	3	4	0.0	2	2	2	
210	2	3	4	0.125	10	110	12	3	4	0.0	2	2	2	1	110	3	3	4	0.0	2	2	2	
111	30	30	30	4.5	10	110	30	30	4	0.0	1	1	30	1	110	30	30	4	3.0	1	1	30	
111	30	30	21	3.625	10	110	30	21	4	0.0	1	1	30	1	110	30	30	4	2.0	1	1	21	
111	30	30	12	2.75	10	110	30	12	4	0.0	1	1	30	1	110	30	30	4	1.0	1	1	12	
111	30	30	3	1.875	10	110	30	3	4	0.0	1	1	30	1	110	30	30	4	0.0	1	1	3	
111	30	21	21	3.125	10	110	21	21	4	0.0	1	1	30	1	110	30	21	4	2.0	1	1	21	
111	30	21	12	2.25	10	110	21	12	4	0.0	1	1	30	1	110	30	21	4	1.0	1	1	12	
111	30	21	3	1.375	10	110	21	3	4	0.0	1	1	30	1	110	30	21	4	0.0	1	1	3	
111	30	12	12	1.75	10	110	12	12	4	0.0	1	1	30	1	110	30	12	4	1.0	1	1	12	
111	30	12	3	0.875	10	110	12	3	4	0.0	1	1	30	1	110	30	12	4	0.0	1	1	3	
111	30	3	3	0.375	10	110	3	3	4	0.0	1	1	30	1	110	30	3	4	0.0	1	1	3	
111	21	21	21	3.0	10	110	21	21	4	0.0	1	1	21	1	110	21	21	4	2.0	1	1	21	
111	21	21	12	2.125	10	110	21	12	4	0.0	1	1	21	1	110	21	21	4	1.0	1	1	12	
111	21	21	3	1.25	10	110	21	3	4	0.0	1	1	21	1	110	21	21	4	0.0	1	1	3	
111	21	12	12	1.625	10	110	12	12	4	0.0	1	1	21	1	110	21	12	4	1.0	1	1	12	
111	21	12	3	0.75	10	110	12	3	4	0.0	1	1	21	1	110	21	12	4	0.0	1	1	3	
111	21	3	3	0.25	10	110	3	3	4	0.0	1	1	21	1	110	21	3	4	0.0	1	1	3	
111	12	12	12	1.5	10	110	12	12	4	0.0	1	1	12	1	110	12	12	4	1.0	1	1	12	
111	12	12	3	0.625	10	110	12	3	4	0.0	1	1	12	1	110	12	12	4	0.0	1	1	3	
111	12	3	3	0.125	10	110	3	3	4	0.0	1	1	12	1	110	12	3	4	0.0	1	1	3	
111	3	3	3	0.0	10	110	3	3	4	0.0	1	1	3	1	110	3	3	4	0.0	1	1	3	
400	0	4	4	1.5	10	300	10	4	4	0.0	4	4	0	1	300	1	4	4	0.0	4	4	0	
310	10	30	4	2.5625	10	300	10	4	4	0.0	1	1	30	1	210	11	30	4	1.0	3	3	10	
310	10	21	4	2.5	10	300	10	4	4	0.0	1	1	21	1	210	11	21	4	1.0	3	3	10	
310	10	12	4	2.4375	10	300	10	4	4	0.0	1	1	12	1	210	11	12	4	1.0	3	3	10	
310	10	3	4	1.6875	10	210	20	3	4	0.0	3	3	10	1	210	11	3	4	1.0	3	3	10	
310	1	30	4	0.625	10	300	1	4	4	0.0	1	1	30	1	210	2	30	4	0.0	3	3	1	
310	1	21	4	0.5625	10	300	1	4	4	0.0	1	1	21	1	210	2	21	4	0.0	3	3	1	
310	1	12	4	0.5	10	300	1	4	4	0.0	1	1	12	1	210	2	12	4	0.0	3	3	1	
310	1	3	4	0.4375	10	300	1	4	4	0.0	1	1	3	1	210	2	3	4	0.0	3	3	1	
220	20	20	4	4.1875	10	210	20	30	4	0.0	2	2	20	1	210	20	21	4	2.0	2	2	20	
220	20	11	4	2.625	10	210	11	30	4	0.0	2	2	20	1	210	20	12	4	1.0	2	2	11	
220	20	2	4	1.0	10	210	2	30	4	0.0	2	2	20	1	210	20	3	4	0.0	2	2	2	
220	11	11	4	2.1875	10	210	11	21	4	0.0	2	2	11	1	210	11	12	4	1.0	2	2	11	
220	11	2	4	0.625	10	210	2	21	4	0.0	2	2	11	1	210	11	3	4	0.0	2	2	2	
220	2	2	4	0.1875	10	210	2	12	4	0.0	2	2	2	1	210	2	3	4	0.0	2	2	2	
211	20	30	30	4.4375	10	210	20	30	4	0.0	1	1	30	1	111	30	30	21	2.0	2	2	20	
211	20	30	21	4.125	10	210	20	21	4	0.0	1	1	30	1	111	30	21	21	2.0	2	2	20	
211	20	30	12	3.3125	10	210	20	12	4	0.0	1	1	30	1	111	30	21	12	2.0	2	2	20	
211	20	30	3	2.375	10	210	20	3	4	0.0	1	1	30	1	210	20	30	4	0.0	1	1	3	
211	20	21	21	4.0625	10	111	30	21	21	0.0	2	2	20	1	111	21	21	21	2.0	2	2	20	
