100000	20	3	3	3	3	3	1.0	10	000000	3	3	3	3	3	3	0.0	1	1	20	1	000000	3	3	3	3	3	3	2.0	1	1	20	
100000	11	3	3	3	3	3	0.5	10	000000	3	3	3	3	3	3	0.0	1	1	11	1	000000	3	3	3	3	3	3	1.0	1	1	11	
100000	2	3	3	3	3	3	0.0	10	000000	3	3	3	3	3	3	0.0	1	1	2	1	000000	3	3	3	3	3	3	0.0	1	1	2	
200000	10	3	3	3	3	3	1.25	10	100000	20	3	3	3	3	3	0.0	2	2	10	1	100000	11	3	3	3	3	3	1.0	2	2	10	
200000	1	3	3	3	3	3	0.25	10	100000	11	3	3	3	3	3	0.0	2	2	1	1	100000	2	3	3	3	3	3	0.0	2	2	1	
110000	20	20	3	3	3	3	2.0	10	100000	20	3	3	3	3	3	0.0	1	1	20	1	100000	20	3	3	3	3	3	2.0	1	1	20	
110000	20	11	3	3	3	3	1.25	10	100000	11	3	3	3	3	3	0.0	1	1	20	1	100000	20	3	3	3	3	3	1.0	1	1	11	
110000	20	2	3	3	3	3	0.5	10	100000	2	3	3	3	3	3	0.0	1	1	20	1	100000	20	3	3	3	3	3	0.0	1	1	2	
110000	11	11	3	3	3	3	1.0	10	100000	11	3	3	3	3	3	0.0	1	1	11	1	100000	11	3	3	3	3	3	1.0	1	1	11	
110000	11	2	3	3	3	3	0.25	10	100000	2	3	3	3	3	3	0.0	1	1	11	1	100000	11	3	3	3	3	3	0.0	1	1	2	
110000	2	2	3	3	3	3	0.0	10	100000	2	3	3	3	3	3	0.0	1	1	2	1	100000	2	3	3	3	3	3	0.0	1	1	2	
300000	0	3	3	3	3	3	0.75	10	200000	10	3	3	3	3	3	0.0	3	3	0	1	200000	1	3	3	3	3	3	0.0	3	3	0	
210000	10	20	3	3	3	3	1.75	10	200000	10	3	3	3	3	3	0.0	1	1	20	1	110000	20	11	3	3	3	3	1.0	2	2	10	
210000	10	11	3	3	3	3	1.625	10	110000	20	11	3	3	3	3	0.0	2	2	10	1	110000	11	11	3	3	3	3	1.0	2	2	10	
210000	10	2	3	3	3	3	0.875	10	110000	20	2	3	3	3	3	0.0	2	2	10	1	110000	11	2	3	3	3	3	1.0	2	2	10	
210000	1	20	3	3	3	3	0.375	10	200000	1	3	3	3	3	3	0.0	1	1	20	1	110000	20	2	3	3	3	3	0.0	2	2	1	
210000	1	11	3	3	3	3	0.25	10	200000	1	3	3	3	3	3	0.0	1	1	11	1	110000	11	2	3	3	3	3	0.0	2	2	1	
210000	1	2	3	3	3	3	0.125	10	110000	11	2	3	3	3	3	0.0	2	2	1	1	110000	2	2	3	3	3	3	0.0	2	2	1	
111000	20	20	20	3	3	3	3.0	10	110000	20	20	3	3	3	3	0.0	1	1	20	1	110000	20	20	3	3	3	3	2.0	1	1	20	
111000	20	20	11	3	3	3	2.125	10	110000	20	11	3	3	3	3	0.0	1	1	20	1	110000	20	20	3	3	3	3	1.0	1	1	11	
111000	20	20	2	3	3	3	1.25	10	110000	20	2	3	3	3	3	0.0	1	1	20	1	110000	20	20	3	3	3	3	0.0	1	1	2	
111000	20	11	11	3	3	3	1.625	10	110000	11	11	3	3	3	3	0.0	1	1	20	1	110000	20	11	3	3	3	3	1.0	1	1	11	
111000	20	11	2	3	3	3	0.75	10	110000	11	2	3	3	3	3	0.0	1	1	20	1	110000	20	11	3	3	3	3	0.0	1	1	2	
111000	20	2	2	3	3	3	0.25	10	110000	2	2	3	3	3	3	0.0	1	1	20	1	110000	20	2	3	3	3	3	0.0	1	1	2	
111000	11	11	11	3	3	3	1.5	10	110000	11	11	3	3	3	3	0.0	1	1	11	1	110000	11	11	3	3	3	3	1.0	1	1	11	
111000	11	11	2	3	3	3	0.625	10	110000	11	2	3	3	3	3	0.0	1	1	11	1	110000	11	11	3	3	3	3	0.0	1	1	2	
111000	11	2	2	3	3	3	0.125	10	110000	2	2	3	3	3	3	0.0	1	1	11	1	110000	11	2	3	3	3	3	0.0	1	1	2	
111000	2	2	2	3	3	3	0.0	10	110000	2	2	3	3	3	3	0.0	1	1	2	1	110000	2	2	3	3	3	3	0.0	1	1	2	
310000	0	20	3	3	3	3	0.5625	10	300000	0	3	3	3	3	3	0.0	1	1	20	1	210000	1	20	3	3	3	3	0.0	3	3	0	
310000	0	11	3	3	3	3	0.5	10	300000	0	3	3	3	3	3	0.0	1	1	11	1	210000	1	11	3	3	3	3	0.0	3	3	0	
310000	0	2	3	3	3	3	0.4375	10	300000	0	3	3	3	3	3	0.0	1	1	2	1	210000	1	2	3	3	3	3	0.0	3	3	0	
220000	10	10	3	3	3	3	2.1875	10	210000	10	20	3	3	3	3	0.0	2	2	10	1	210000	10	11	3	3	3	3	1.0	2	2	10	
220000	10	1	3	3	3	3	0.625	10	210000	1	20	3	3	3	3	0.0	2	2	10	1	210000	10	2	3	3	3	3	0.0	2	2	1	
220000	1	1	3	3	3	3	0.1875	10	210000	1	11	3	3	3	3	0.0	2	2	1	1	210000	1	2	3	3	3	3	0.0	2	2	1	
211000	10	20	20	3	3	3	2.4375	10	210000	10	20	3	3	3	3	0.0	1	1	20	1	111000	20	20	11	3	3	3	1.0	2	2	10	
211000	10	20	11	3	3	3	2.125	10	210000	10	11	3	3	3	3	0.0	1	1	20	1	111000	20	11	11	3	3	3	1.0	2	2	10	
211000	10	20	2	3	3	3	1.3125	10	210000	10	2	3	3	3	3	0.0	1	1	20	1	111000	20	11	2	3	3	3	1.0	2	2	10	
211000	10	11	11	3	3	3	2.0625	10	111000	20	11	11	3	3	3	0.0	2	2	10	1	111000	11	11	11	3	3	3	1.0	2	2	10	
211000	10	11	2	3	3	3	1.1875	10	111000	20	11	2	3	3	3	0.0	2	2	10	1	111000	11	11	2	3	3	3	1.0	2	2	10	
211000	10	2	2	3	3	3	0.5625	10	111000	20	2	2	3	3	3	0.0	2	2	10	1	210000	10	2	3	3	3	3	0.0	1	1	2	
211000	1	20	20	3	3	3	0.8125	10	210000	1	20	3	3	3	3	0.0	1	1	20	1	111000	20	20	2	3	3	3	0.0	2	2	1	
211000	1	20	11	3	3	3	0.5	10	210000	1	11	3	3	3	3	0.0	1	1	20	1	111000	20	11	2	3	3	3	0.0	2	2	1	
211000	1	20	2	3	3	3	0.1875	10	210000	1	2	3	3	3	3	0.0	1	1	20	1	111000	20	2	2	3	3	3	0.0	2	2	1	
211000	1	11	11	3	3	3	0.4375	10	210000	1	11	3	3	3	3	0.0	1	1	11	1	111000	11	11	2	3	3	3	0.0	2	2	1	
211000	1	11	2	3	3	3	0.125	10	210000	1	2	3	3	3	3	0.0	1	1	11	1	111000	11	2	2	3	3	3	0.0	2	2	1	
211000	1	2	2	3	3	3	0.0625	10	111000	11	2	2	3	3	3	0.0	2	2	1	1	111000	2	2	2	3	3	3	0.0	2	2	1	
111100	20	20	20	20	3	3	4.0	10	111000	20	20	20	3	3	3	0.0	1	1	20	1	111000	20	20	20	3	3	3	2.0	1	1	20	
111100	20	20	20	11	3	3	3.0625	10	111000	20	20	11	3	3	3	0.0	1	1	20	1	111000	20	20	20	3	3	3	1.0	1	1	11	
111100	20	20	20	2	3	3	2.125	10	111000	20	20	2	3	3	3	0.0	1	1	20	1	111000	20	20	20	3	3	3	0.0	1	1	2	
111100	20	20	11	11	3	3	2.375	10	111000	20	11	11	3	3	3	0.0	1	1	20	1	111000	20	20	11	3	3	3	1.0	1	1	11	
111100	20	20	11	2	3	3	1.4375	10	111000	20	11	2	3	3	3	0.0	1	1	20	1	111000	20	20	11	3	3	3	0.0	1	1	2	
111100	20	20	2	2	3	3	0.75	10	111000	20	2	2	3	3	3	0.0	1	1	20	1	111000	20	20	2	3	3	3	0.0	1	1	2	
111100	20	11	11	11	3	3	2.0625	10	111000	11	11	11	3	3	3	0.0	1	1	20	1	111000	20	11	11	3	3	3	1.0	1	1	11	
111100	20	11	11	2	3	3	1.125	10	111000	11	11	2	3	3	3	0.0	1	1	20	1	111000	20	11	11	3	3	3	0.0	1	1	2	
111100	20	11	2	2	3	3	0.4375	10	111000	11	2	2	3	3	3	0.0	1	1	20	1	111000	20	11	2	3	3	3	0.0	1	1	2	
111100	20	2	2	2	3	3	0.125	10	111000	2	2	2	3	3	3	0.0	1	1	20	1	111000	20	2	2	3	3	3	0.0	1	1	2	
111100	11	11	11	11	3	3	2.0	10	111000	11	11	11	3	3	3	0.0	1	1	11	1	111000	11	11	11	3	3	3	1.0	1	1	11	
111100	11	11	11	2	3	3	1.0625	10	111000	11	11	2	3	3	3	0.0	1	1	11	1	111000	11	11	11	3	3	3	0.0	1	1	2	
111100	11	11	2	2	3	3	0.375	10	111000	11	2	2	3	3	3	0.0	1	1	11	1	111000	11	11	2	3	3	3	0.0	1	1	2	
111100	11	2	2	2	3	3	0.0625	10	111000	2	2	2	3	3	3	0.0	1	1	11	1	111000	11	2	2	3	3	3	0.0	1	1	2	
111100	2	2	2	2	3	3	0.0	10	111000	2	2	2	3	3	3	0.0	1	1	2	1	111000	2	2	2	3	3	3	0.0	1	1	2	
320000	0	10	3	3	3	3	0.59375	10	310000	0	20	3	3	3	3	0.0	2	2	10	1	220000	10	1	3	3	3	3	0.0	3	3	0	
320000	0	1	3	3	3	3	0.34375	10	310000	0	11	3	3	3	3	0.0	2	2	1	1	220000	1	1	3	3	3	3	0.0	3	3	0	
311000	0	20	20	3	3	3	0.6875	10	310000	0	20	3	3	3	3	0.0	1	1	20	1	211000	1	20	20	3	3	3	0.0	3	3	0	
311000	0	20	11	3	3	3	0.5	10	310000	0	11	3	3	3	3	0.0	1	1	20	1	211000	1	20	11	3	3	3	0.0	3	3	0	
311000	0	20	2	3	3	3	0.3125	10	310000	0	2	3	3	3	3	0.0	1	1	20	1	211000	1	20	2	3	3	3	0.0	3	3	0	
311000	0	11	11	3	3	3	0.46875	10	310000	0	11	3	3	3	3	0.0	1	1	11	1	211000	1	11	11	3	3	3	0.0	3	3	0	
311000	0	11	2	3	3	3	0.28125	10	310000	0	2	3	3	3	3	0.0	1	1	11	1	211000	1	11	2	3	3	3	0.0	3	3	0	
311000	0	2	2	3	3	3	0.25	10	310000	0	2	3	3	3	3	0.0	1	1	2	1	211000	1	2	2	3	3	3	0.0	3	3	0	
221000	10	10	20	3	3	3	2.65625	10	220000	10	10	3	3	3	3	0.0	1	1	20	1	211000	10	20	11	3	3	3	1.0	2	2	10	
221000	10	10	11	3	3	3	2.59375	10	211000	10	20	11	3	3	3	0.0	2	2	10	1	211000	10	11	11	3	3	3	1.0	2	2	10	
221000	10	10	2	3	3	3	1.75	10	211000	10	20	2	3	3	3	0.0	2	2	10	1	211000	10	11	2	3	3	3	1.0	2	2	10	
221000	10	1	20	3	3	3	0.96875	10	220000	10	1	3	3	3	3	0.0	1	1	20	1	211000	10	20	2	3	3	3	0.0	2	2	1	
221000	10	1	11	3	3	3	0.84375	10	211000	1	20	11	3	3	3	0.0	2	2	10	1	211000	10	11	2	3	3	3	0.0	2	2	1	
221000	10	1	2	3	3	3	0.375	10	211000	1	20	2	3	3	3	0.0	2	2	10	1	211000	10	2	2	3	3	3	0.0	2	2	1	
221000	1	1	20	3	3	3	0.1875	10	220000	1	1	3	3	3	3	0.0	1	1	20	1	211000	1	20	2	3	3	3	0.0	2	2	1	
221000	1	1	11	3	3	3	0.15625	10	220000	1	1	3	3	3	3	0.0	1	1	11	1	211000	1	11	2	3	3	3	0.0	2	2	1	
221000	1	1	2	3	3	3	0.09375	10	211000	1	11	2	3	3	3	0.0	2	2	1	1	211000	1	2	2	3	3	3	0.0	2	2	1	
211100	10	20	20	20	3	3	3.25	10	211000	10	20	20	3	3	3	0.0	1	1	20	1	111100	20	20	20	11	3	3	1.0	2	2	10	
211100	10	20	20	11	3	3	2.75	10	211000	10	20	11	3	3	3	0.0	1	1	20	1	111100	20	20	11	11	3	3	1.0	2	2	10	
211100	10	20	20	2	3	3	1.875	10	211000	10	20	2	3	3	3	0.0	1	1	20	1	111100	20	20	11	2	3	3	1.0	2	2	10	
211100	10	20	11	11	3	3	2.5625	10	211000	10	11	11	3	3	3	0.0	1	1	20	1	111100	20	11	11	11	3	3	1.0	2	2	10	
211100	10	20	11	2	3	3	1.65625	10	211000	10	11	2	3	3	3	0.0	1	1	20	1	111100	20	11	11	2	3	3	1.0	2	2	10	
211100	10	20	2	2	3	3	0.9375	10	211000	10	2	2	3	3	3	0.0	1	1	20	1	211000	10	20	2	3	3	3	0.0	1	1	2	
211100	10	11	11	11	3	3	2.53125	10	111100	20	11	11	11	3	3	0.0	2	2	10	1	111100	11	11	11	11	3	3	1.0	2	2	10	
211100	10	11	11	2	3	3	1.59375	10	111100	20	11	11	2	3	3	0.0	2	2	10	1	111100	11	11	11	2	3	3	1.0	2	2	10	
211100	10	11	2	2	3	3	0.8125	10	111100	20	11	2	2	3	3	0.0	2	2	10	1	211000	10	11	2	3	3	3	0.0	1	1	2	
211100	10	2	2	2	3	3	0.34375	10	111100	20	2	2	2	3	3	0.0	2	2	10	1	211000	10	2	2	3	3	3	0.0	1	1	2	
211100	1	20	20	20	3	3	1.46875	10	211000	1	20	20	3	3	3	0.0	1	1	20	1	111100	20	20	20	2	3	3	0.0	2	2	1	
211100	1	20	20	11	3	3	0.96875	10	211000	1	20	11	3	3	3	0.0	1	1	20	1	111100	20	20	11	2	3	3	0.0	2	2	1	
211100	1	20	20	2	3	3	0.46875	10	211000	1	20	2	3	3	3	0.0	1	1	20	1	111100	20	20	2	2	3	3	0.0	2	2	1	
211100	1	20	11	11	3	3	0.78125	10	211000	1	11	11	3	3	3	0.0	1	1	20	1	111100	20	11	11	2	3	3	0.0	2	2	1	
211100	1	20	11	2	3	3	0.28125	10	211000	1	11	2	3	3	3	0.0	1	1	20	1	111100	20	11	2	2	3	3	0.0	2	2	1	
211100	1	20	2	2	3	3	0.09375	10	211000	1	2	2	3	3	3	0.0	1	1	20	1	111100	20	2	2	2	3	3	0.0	2	2	1	
211100	1	11	11	11	3	3	0.75	10	211000	1	11	11	3	3	3	0.0	1	1	11	1	111100	11	11	11	2	3	3	0.0	2	2	1	
211100	1	11	11	2	3	3	0.25	10	211000	1	11	2	3	3	3	0.0	1	1	11	1	111100	11	11	2	2	3	3	0.0	2	2	1	
211100	1	11	2	2	3	3	0.0625	10	211000	1	2	2	3	3	3	0.0	1	1	11	1	111100	11	2	2	2	3	3	0.0	2	2	1	
211100	1	2	2	2	3	3	0.03125	10	111100	11	2	2	2	3	3	0.0	2	2	1	1	111100	2	2	2	2	3	3	0.0	2	2	1	
111110	20	20	20	20	20	3	5.0	10	111100	20	20	20	20	3	3	0.0	1	1	20	1	111100	20	20	20	20	3	3	2.0	1	1	20	
111110	20	20	20	20	11	3	4.03125	10	111100	20	20	20	11	3	3	0.0	1	1	20	1	111100	20	20	20	20	3	3	1.0	1	1	11	
111110	20	20	20	20	2	3	3.0625	10	111100	20	20	20	2	3	3	0.0	1	1	20	1	111100	20	20	20	20	3	3	0.0	1	1	2	
111110	20	20	20	11	11	3	3.21875	10	111100	20	20	11	11	3	3	0.0	1	1	20	1	111100	20	20	20	11	3	3	1.0	1	1	11	
111110	20	20	20	11	2	3	2.25	10	111100	20	20	11	2	3	3	0.0	1	1	20	1	111100	20	20	20	11	3	3	0.0	1	1	2	
