3	3	2	83	0.275390625	47
3	4	2	285	0.439453125	62
3	5	2	815	0.613128662109375	110
3	6	2	2023	0.7916297912597656	265
4	3	2	209	0.171630859375	32
4	4	2	1000	0.2664337158203125	140
4	5	2	3875	0.36588096618652344	610
5	3	2	461	0.111785888671875	62
5	4	2	3002	0.1724081039428711	500
6	3	2	923	0.07452774047851562	156
