1110	31	22	13	5	2.25	10	1100	22	13	5	5	0.0	1	1	31	1	1100	31	22	5	5	1.0	1	1	13	
1110	31	22	4	5	1.375	10	1100	22	4	5	5	0.0	1	1	31	1	1100	31	22	5	5	0.0	1	1	4	
1110	31	13	13	5	1.75	10	1100	13	13	5	5	0.0	1	1	31	1	1100	31	13	5	5	1.0	1	1	13	
1110	31	13	4	5	0.875	10	1100	13	4	5	5	0.0	1	1	31	1	1100	31	13	5	5	0.0	1	1	4	
1110	31	4	4	5	0.375	10	1100	4	4	5	5	0.0	1	1	31	1	1100	31	4	5	5	0.0	1	1	4	
1110	22	22	22	5	3.0	10	1100	22	22	5	5	0.0	1	1	22	1	1100	22	22	5	5	2.0	1	1	22	
1110	22	22	13	5	2.125	10	1100	22	13	5	5	0.0	1	1	22	1	1100	22	22	5	5	1.0	1	1	13	
1110	22	22	4	5	1.25	10	1100	22	4	5	5	0.0	1	1	22	1	1100	22	22	5	5	0.0	1	1	4	
1110	22	13	13	5	1.625	10	1100	13	13	5	5	0.0	1	1	22	1	1100	22	13	5	5	1.0	1	1	13	
1110	22	13	4	5	0.75	10	1100	13	4	5	5	0.0	1	1	22	1	1100	22	13	5	5	0.0	1	1	4	
1110	22	4	4	5	0.25	10	1100	4	4	5	5	0.0	1	1	22	1	1100	22	4	5	5	0.0	1	1	4	
1110	13	13	13	5	1.5	10	1100	13	13	5	5	0.0	1	1	13	1	1100	13	13	5	5	1.0	1	1	13	
1110	13	13	4	5	0.625	10	1100	13	4	5	5	0.0	1	1	13	1	1100	13	13	5	5	0.0	1	1	4	
1110	13	4	4	5	0.125	10	1100	4	4	5	5	0.0	1	1	13	1	1100	13	4	5	5	0.0	1	1	4	
1110	4	4	4	5	0.0	10	1100	4	4	5	5	0.0	1	1	4	1	1100	4	4	5	5	0.0	1	1	4	
4000	10	5	5	5	3.5	10	3000	20	5	5	5	0.0	4	4	10	1	3000	11	5	5	5	1.0	4	4	10	
4000	1	5	5	5	1.5	10	3000	11	5	5	5	0.0	4	4	1	1	3000	2	5	5	5	0.0	4	4	1	
3100	20	40	5	5	4.5625	10	3000	20	5	5	5	0.0	1	1	40	1	2100	21	40	5	5	2.0	3	3	20	
3100	20	31	5	5	4.5	10	3000	20	5	5	5	0.0	1	1	31	1	2100	21	31	5	5	2.0	3	3	20	
3100	20	22	5	5	4.4375	10	3000	20	5	5	5	0.0	1	1	22	1	2100	21	22	5	5	2.0	3	3	20	
3100	20	13	5	5	3.6875	10	2100	30	13	5	5	0.0	3	3	20	1	2100	21	13	5	5	2.0	3	3	20	
3100	20	4	5	5	2.8125	10	2100	30	4	5	5	0.0	3	3	20	1	2100	21	4	5	5	2.0	3	3	20	
3100	11	40	5	5	2.625	10	3000	11	5	5	5	0.0	1	1	40	1	2100	12	40	5	5	1.0	3	3	11	
3100	11	31	5	5	2.5625	10	3000	11	5	5	5	0.0	1	1	31	1	2100	12	31	5	5	1.0	3	3	11	
3100	11	22	5	5	2.5	10	3000	11	5	5	5	0.0	1	1	22	1	2100	12	22	5	5	1.0	3	3	11	
3100	11	13	5	5	2.4375	10	3000	11	5	5	5	0.0	1	1	13	1	2100	12	13	5	5	1.0	3	3	11	
3100	11	4	5	5	1.6875	10	2100	21	4	5	5	0.0	3	3	11	1	2100	12	4	5	5	1.0	3	3	11	
3100	2	40	5	5	0.6875	10	3000	2	5	5	5	0.0	1	1	40	1	2100	3	40	5	5	0.0	3	3	2	
3100	2	31	5	5	0.625	10	3000	2	5	5	5	0.0	1	1	31	1	2100	3	31	5	5	0.0	3	3	2	
3100	2	22	5	5	0.5625	10	3000	2	5	5	5	0.0	1	1	22	1	2100	3	22	5	5	0.0	3	3	2	
3100	2	13	5	5	0.5	10	3000	2	5	5	5	0.0	1	1	13	1	2100	3	13	5	5	0.0	3	3	2	
3100	2	4	5	5	0.4375	10	3000	2	5	5	5	0.0	1	1	4	1	2100	3	4	5	5	0.0	3	3	2	
2200	30	30	5	5	6.1875	10	2100	30	40	5	5	0.0	2	2	30	1	2100	30	31	5	5	3.0	2	2	30	
2200	30	21	5	5	4.625	10	2100	21	40	5	5	0.0	2	2	30	1	2100	30	22	5	5	2.0	2	2	21	
2200	30	12	5	5	3.0	10	2100	12	40	5	5	0.0	2	2	30	1	2100	30	13	5	5	1.0	2	2	12	
2200	30	3	5	5	1.375	10	2100	3	40	5	5	0.0	2	2	30	1	2100	30	4	5	5	0.0	2	2	3	
2200	21	21	5	5	4.1875	10	2100	21	31	5	5	0.0	2	2	21	1	2100	21	22	5	5	2.0	2	2	21	
2200	21	12	5	5	2.625	10	2100	12	31	5	5	0.0	2	2	21	1	2100	21	13	5	5	1.0	2	2	12	
2200	21	3	5	5	1.0	10	2100	3	31	5	5	0.0	2	2	21	1	2100	21	4	5	5	0.0	2	2	3	
2200	12	12	5	5	2.1875	10	2100	12	22	5	5	0.0	2	2	12	1	2100	12	13	5	5	1.0	2	2	12	
2200	12	3	5	5	0.625	10	2100	3	22	5	5	0.0	2	2	12	1	2100	12	4	5	5	0.0	2	2	3	
2200	3	3	5	5	0.1875	10	2100	3	13	5	5	0.0	2	2	3	1	2100	3	4	5	5	0.0	2	2	3	
2110	30	40	40	5	6.4375	10	2100	30	40	5	5	0.0	1	1	40	1	1110	40	40	31	5	3.0	2	2	30	
2110	30	40	31	5	6.125	10	2100	30	31	5	5	0.0	1	1	40	1	1110	40	31	31	5	3.0	2	2	30	
2110	30	40	22	5	5.3125	10	2100	30	22	5	5	0.0	1	1	40	1	1110	40	31	22	5	3.0	2	2	30	
2110	30	40	13	5	4.375	10	2100	30	13	5	5	0.0	1	1	40	1	2100	30	40	5	5	1.0	1	1	13	
2110	30	40	4	5	3.4375	10	2100	30	4	5	5	0.0	1	1	40	1	2100	30	40	5	5	0.0	1	1	4	
2110	30	31	31	5	6.0625	10	1110	40	31	31	5	0.0	2	2	30	1	1110	31	31	31	5	3.0	2	2	30	
2110	30	31	22	5	5.1875	10	1110	40	31	22	5	0.0	2	2	30	1	1110	31	31	22	5	3.0	2	2	30	
2110	30	31	13	5	4.25	10	1110	40	31	13	5	0.0	2	2	30	1	2100	30	31	5	5	1.0	1	1	13	
2110	30	31	4	5	3.3125	10	1110	40	31	4	5	0.0	2	2	30	1	2100	30	31	5	5	0.0	1	1	4	
2110	30	22	22	5	4.5625	10	1110	40	22	22	5	0.0	2	2	30	1	2100	30	22	5	5	2.0	1	1	22	
2110	30	22	13	5	3.625	10	1110	40	22	13	5	0.0	2	2	30	1	2100	30	22	5	5	1.0	1	1	13	
2110	30	22	4	5	2.6875	10	1110	40	22	4	5	0.0	2	2	30	1	2100	30	22	5	5	0.0	1	1	4	
2110	30	13	13	5	2.9375	10	1110	40	13	13	5	0.0	2	2	30	1	2100	30	13	5	5	1.0	1	1	13	
2110	30	13	4	5	2.0	10	1110	40	13	4	5	0.0	2	2	30	1	2100	30	13	5	5	0.0	1	1	4	
2110	30	4	4	5	1.3125	10	1110	40	4	4	5	0.0	2	2	30	1	2100	30	4	5	5	0.0	1	1	4	
2110	21	40	40	5	4.8125	10	2100	21	40	5	5	0.0	1	1	40	1	1110	40	40	22	5	2.0	2	2	21	
2110	21	40	31	5	4.5	10	2100	21	31	5	5	0.0	1	1	40	1	1110	40	31	22	5	2.0	2	2	21	
2110	21	40	22	5	4.1875	10	2100	21	22	5	5	0.0	1	1	40	1	1110	40	22	22	5	2.0	2	2	21	
2110	21	40	13	5	3.375	10	2100	21	13	5	5	0.0	1	1	40	1	1110	40	22	13	5	2.0	2	2	21	
2110	21	40	4	5	2.4375	10	2100	21	4	5	5	0.0	1	1	40	1	2100	21	40	5	5	0.0	1	1	4	
2110	21	31	31	5	4.4375	10	2100	21	31	5	5	0.0	1	1	31	1	1110	31	31	22	5	2.0	2	2	21	
2110	21	31	22	5	4.125	10	2100	21	22	5	5	0.0	1	1	31	1	1110	31	22	22	5	2.0	2	2	21	
2110	21	31	13	5	3.3125	10	2100	21	13	5	5	0.0	1	1	31	1	1110	31	22	13	5	2.0	2	2	21	
2110	21	31	4	5	2.375	10	2100	21	4	5	5	0.0	1	1	31	1	2100	21	31	5	5	0.0	1	1	4	
2110	21	22	22	5	4.0625	10	1110	31	22	22	5	0.0	2	2	21	1	1110	22	22	22	5	2.0	2	2	21	
2110	21	22	13	5	3.1875	10	1110	31	22	13	5	0.0	2	2	21	1	1110	22	22	13	5	2.0	2	2	21	
2110	21	22	4	5	2.25	10	1110	31	22	4	5	0.0	2	2	21	1	2100	21	22	5	5	0.0	1	1	4	
2110	21	13	13	5	2.5625	10	1110	31	13	13	5	0.0	2	2	21	1	2100	21	13	5	5	1.0	1	1	13	
2110	21	13	4	5	1.625	10	1110	31	13	4	5	0.0	2	2	21	1	2100	21	13	5	5	0.0	1	1	4	
2110	21	4	4	5	0.9375	10	1110	31	4	4	5	0.0	2	2	21	1	2100	21	4	5	5	0.0	1	1	4	
2110	12	40	40	5	3.1875	10	2100	12	40	5	5	0.0	1	1	40	1	1110	40	40	13	5	1.0	2	2	12	
2110	12	40	31	5	2.875	10	2100	12	31	5	5	0.0	1	1	40	1	1110	40	31	13	5	1.0	2	2	12	
2110	12	40	22	5	2.5625	10	2100	12	22	5	5	0.0	1	1	40	1	1110	40	22	13	5	1.0	2	2	12	
2110	12	40	13	5	2.25	10	2100	12	13	5	5	0.0	1	1	40	1	1110	40	13	13	5	1.0	2	2	12	
2110	12	40	4	5	1.4375	10	2100	12	4	5	5	0.0	1	1	40	1	1110	40	13	4	5	1.0	2	2	12	
