1110	11	11	11	3	1.5	10	1100	11	11	3	3	0.0	1	1100	11	11	3	3	1.0	
1110	11	11	2	3	0.625	10	1100	11	2	3	3	0.0	1	1100	11	11	3	3	0.0	
1110	11	2	2	3	0.125	10	1100	2	2	3	3	0.0	1	1100	11	2	3	3	0.0	
1110	2	2	2	3	0.0	10	1100	2	2	3	3	0.0	1	1100	2	2	3	3	0.0	
3100	0	20	3	3	0.5625	10	3000	0	3	3	3	0.0	1	2100	1	20	3	3	0.0	
3100	0	11	3	3	0.5	10	3000	0	3	3	3	0.0	1	2100	1	11	3	3	0.0	
3100	0	2	3	3	0.4375	10	3000	0	3	3	3	0.0	1	2100	1	2	3	3	0.0	
2200	10	10	3	3	2.1875	10	2100	10	20	3	3	0.0	1	2100	10	11	3	3	1.0	
2200	10	1	3	3	0.625	10	2100	1	20	3	3	0.0	1	2100	10	2	3	3	0.0	
2200	1	1	3	3	0.1875	10	2100	1	11	3	3	0.0	1	2100	1	2	3	3	0.0	
2110	10	20	20	3	2.4375	10	2100	10	20	3	3	0.0	1	1110	20	20	11	3	1.0	
2110	10	20	11	3	2.125	10	2100	10	11	3	3	0.0	1	1110	20	11	11	3	1.0	
2110	10	20	2	3	1.3125	10	2100	10	2	3	3	0.0	1	1110	20	11	2	3	1.0	
2110	10	11	11	3	2.0625	10	1110	20	11	11	3	0.0	1	1110	11	11	11	3	1.0	
2110	10	11	2	3	1.1875	10	1110	20	11	2	3	0.0	1	1110	11	11	2	3	1.0	
2110	10	2	2	3	0.5625	10	1110	20	2	2	3	0.0	1	2100	10	2	3	3	0.0	
2110	1	20	20	3	0.8125	10	2100	1	20	3	3	0.0	1	1110	20	20	2	3	0.0	
2110	1	20	11	3	0.5	10	2100	1	11	3	3	0.0	1	1110	20	11	2	3	0.0	
2110	1	20	2	3	0.1875	10	2100	1	2	3	3	0.0	1	1110	20	2	2	3	0.0	
2110	1	11	11	3	0.4375	10	2100	1	11	3	3	0.0	1	1110	11	11	2	3	0.0	
2110	1	11	2	3	0.125	10	2100	1	2	3	3	0.0	1	1110	11	2	2	3	0.0	
2110	1	2	2	3	0.0625	10	1110	11	2	2	3	0.0	1	1110	2	2	2	3	0.0	
1111	20	20	20	20	4.0	10	1110	20	20	20	3	0.0	1	1110	20	20	20	3	2.0	
1111	20	20	20	11	3.0625	10	1110	20	20	11	3	0.0	1	1110	20	20	20	3	1.0	
1111	20	20	20	2	2.125	10	1110	20	20	2	3	0.0	1	1110	20	20	20	3	0.0	
1111	20	20	11	11	2.375	10	1110	20	11	11	3	0.0	1	1110	20	20	11	3	1.0	
1111	20	20	11	2	1.4375	10	1110	20	11	2	3	0.0	1	1110	20	20	11	3	0.0	
1111	20	20	2	2	0.75	10	1110	20	2	2	3	0.0	1	1110	20	20	2	3	0.0	
1111	20	11	11	11	2.0625	10	1110	11	11	11	3	0.0	1	1110	20	11	11	3	1.0	
1111	20	11	11	2	1.125	10	1110	11	11	2	3	0.0	1	1110	20	11	11	3	0.0	
1111	20	11	2	2	0.4375	10	1110	11	2	2	3	0.0	1	1110	20	11	2	3	0.0	
1111	20	2	2	2	0.125	10	1110	2	2	2	3	0.0	1	1110	20	2	2	3	0.0	
1111	11	11	11	11	2.0	10	1110	11	11	11	3	0.0	1	1110	11	11	11	3	1.0	
1111	11	11	11	2	1.0625	10	1110	11	11	2	3	0.0	1	1110	11	11	11	3	0.0	
1111	11	11	2	2	0.375	10	1110	11	2	2	3	0.0	1	1110	11	11	2	3	0.0	
1111	11	2	2	2	0.0625	10	1110	2	2	2	3	0.0	1	1110	11	2	2	3	0.0	
1111	2	2	2	2	0.0	10	1110	2	2	2	3	0.0	1	1110	2	2	2	3	0.0	
3200	0	10	3	3	0.59375	10	3100	0	20	3	3	0.0	1	2200	10	1	3	3	0.0	
3200	0	1	3	3	0.34375	10	3100	0	11	3	3	0.0	1	2200	1	1	3	3	0.0	
3110	0	20	20	3	0.6875	10	3100	0	20	3	3	0.0	1	2110	1	20	20	3	0.0	
3110	0	20	11	3	0.5	10	3100	0	11	3	3	0.0	1	2110	1	20	11	3	0.0	
3110	0	20	2	3	0.3125	10	3100	0	2	3	3	0.0	1	2110	1	20	2	3	0.0	
3110	0	11	11	3	0.46875	10	3100	0	11	3	3	0.0	1	2110	1	11	11	3	0.0	
3110	0	11	2	3	0.28125	10	3100	0	2	3	3	0.0	1	2110	1	11	2	3	0.0	
3110	0	2	2	3	0.25	10	3100	0	2	3	3	0.0	1	2110	1	2	2	3	0.0	
2210	10	10	20	3	2.65625	10	2200	10	10	3	3	0.0	1	2110	10	20	11	3	1.0	
2210	10	10	11	3	2.59375	10	2110	10	20	11	3	0.0	1	2110	10	11	11	3	1.0	
2210	10	10	2	3	1.75	10	2110	10	20	2	3	0.0	1	2110	10	11	2	3	1.0	
2210	10	1	20	3	0.96875	10	2200	10	1	3	3	0.0	1	2110	10	20	2	3	0.0	
2210	10	1	11	3	0.84375	10	2110	1	20	11	3	0.0	1	2110	10	11	2	3	0.0	
2210	10	1	2	3	0.375	10	2110	1	20	2	3	0.0	1	2110	10	2	2	3	0.0	
2210	1	1	20	3	0.1875	10	2200	1	1	3	3	0.0	1	2110	1	20	2	3	0.0	
2210	1	1	11	3	0.15625	10	2200	1	1	3	3	0.0	1	2110	1	11	2	3	0.0	
2210	1	1	2	3	0.09375	10	2110	1	11	2	3	0.0	1	2110	1	2	2	3	0.0	
2111	10	20	20	20	3.25	10	2110	10	20	20	3	0.0	1	1111	20	20	20	11	1.0	
2111	10	20	20	11	2.75	10	2110	10	20	11	3	0.0	1	1111	20	20	11	11	1.0	
2111	10	20	20	2	1.875	10	2110	10	20	2	3	0.0	1	1111	20	20	11	2	1.0	
2111	10	20	11	11	2.5625	10	2110	10	11	11	3	0.0	1	1111	20	11	11	11	1.0	
2111	10	20	11	2	1.65625	10	2110	10	11	2	3	0.0	1	1111	20	11	11	2	1.0	
2111	10	20	2	2	0.9375	10	2110	10	2	2	3	0.0	1	2110	10	20	2	3	0.0	
2111	10	11	11	11	2.53125	10	1111	20	11	11	11	0.0	1	1111	11	11	11	11	1.0	
2111	10	11	11	2	1.59375	10	1111	20	11	11	2	0.0	1	1111	11	11	11	2	1.0	
2111	10	11	2	2	0.8125	10	1111	20	11	2	2	0.0	1	2110	10	11	2	3	0.0	
2111	10	2	2	2	0.34375	10	1111	20	2	2	2	0.0	1	2110	10	2	2	3	0.0	
2111	1	20	20	20	1.46875	10	2110	1	20	20	3	0.0	1	1111	20	20	20	2	0.0	
2111	1	20	20	11	0.96875	10	2110	1	20	11	3	0.0	1	1111	20	20	11	2	0.0	
2111	1	20	20	2	0.46875	10	2110	1	20	2	3	0.0	1	1111	20	20	2	2	0.0	
2111	1	20	11	11	0.78125	10	2110	1	11	11	3	0.0	1	1111	20	11	11	2	0.0	
2111	1	20	11	2	0.28125	10	2110	1	11	2	3	0.0	1	1111	20	11	2	2	0.0	
2111	1	20	2	2	0.09375	10	2110	1	2	2	3	0.0	1	1111	20	2	2	2	0.0	
2111	1	11	11	11	0.75	10	2110	1	11	11	3	0.0	1	1111	11	11	11	2	0.0	
2111	1	11	11	2	0.25	10	2110	1	11	2	3	0.0	1	1111	11	11	2	2	0.0	
2111	1	11	2	2	0.0625	10	2110	1	2	2	3	0.0	1	1111	11	2	2	2	0.0	
2111	1	2	2	2	0.03125	10	1111	11	2	2	2	0.0	1	1111	2	2	2	2	0.0	
3300	0	0	3	3	0.46875	10	3200	0	10	3	3	0.0	1	3200	0	1	3	3	0.0	
3210	0	10	20	3	0.78125	10	3200	0	10	3	3	0.0	1	2210	10	1	20	3	0.0	
3210	0	10	11	3	0.671875	10	3110	0	20	11	3	0.0	1	2210	10	1	11	3	0.0	
3210	0	10	2	3	0.34375	10	3110	0	20	2	3	0.0	1	2210	10	1	2	3	0.0	
3210	0	1	20	3	0.265625	10	3200	0	1	3	3	0.0	1	2210	1	1	20	3	0.0	
3210	0	1	11	3	0.25	10	3200	0	1	3	3	0.0	1	2210	1	1	11	3	0.0	
3210	0	1	2	3	0.1875	10	3110	0	11	2	3	0.0	1	2210	1	1	2	3	0.0	
3111	0	20	20	20	1.078125	10	3110	0	20	20	3	0.0	1	2111	1	20	20	20	0.0	
3111	0	20	20	11	0.734375	10	3110	0	20	11	3	0.0	1	2111	1	20	20	11	0.0	
3111	0	20	20	2	0.390625	10	3110	0	20	2	3	0.0	1	2111	1	20	20	2	0.0	
3111	0	20	11	11	0.625	10	3110	0	11	11	3	0.0	1	2111	1	20	11	11	0.0	
3111	0	20	11	2	0.28125	10	3110	0	11	2	3	0.0	1	2111	1	20	11	2	0.0	
3111	0	20	2	2	0.171875	10	3110	0	2	2	3	0.0	1	2111	1	20	2	2	0.0	
3111	0	11	11	11	0.609375	10	3110	0	11	11	3	0.0	1	2111	1	11	11	11	0.0	
3111	0	11	11	2	0.265625	10	3110	0	11	2	3	0.0	1	2111	1	11	11	2	0.0	
3111	0	11	2	2	0.15625	10	3110	0	2	2	3	0.0	1	2111	1	11	2	2	0.0	
3111	0	2	2	2	0.140625	10	3110	0	2	2	3	0.0	1	2111	1	2	2	2	0.0	
2220	10	10	10	3	3.125	10	2210	10	10	20	3	0.0	1	2210	10	10	11	3	1.0	
2220	10	10	1	3	1.359375	10	2210	10	1	20	3	0.0	1	2210	10	10	2	3	0.0	
2220	10	1	1	3	0.28125	10	2210	1	1	20	3	0.0	1	2210	10	1	2	3	0.0	
2220	1	1	1	3	0.125	10	2210	1	1	11	3	0.0	1	2210	1	1	2	3	0.0	
2211	10	10	20	20	3.203125	10	2210	10	10	20	3	0.0	1	2111	10	20	20	11	1.0	
2211	10	10	20	11	3.078125	10	2210	10	10	11	3	0.0	1	2111	10	20	11	11	1.0	
2211	10	10	20	2	2.203125	10	2210	10	10	2	3	0.0	1	2111	10	20	11	2	1.0	
2211	10	10	11	11	3.046875	10	2111	10	20	11	11	0.0	1	2111	10	11	11	11	1.0	
2211	10	10	11	2	2.125	10	2111	10	20	11	2	0.0	1	2111	10	11	11	2	1.0	
2211	10	10	2	2	1.34375	10	2111	10	20	2	2	0.0	1	2210	10	10	2	3	0.0	
2211	10	1	20	20	1.421875	10	2210	10	1	20	3	0.0	1	2111	10	20	20	2	0.0	
2211	10	1	20	11	1.25	10	2210	10	1	11	3	0.0	1	2111	10	20	11	2	0.0	
2211	10	1	20	2	0.65625	10	2210	10	1	2	3	0.0	1	2111	10	20	2	2	0.0	
2211	10	1	11	11	1.1875	10	2111	1	20	11	11	0.0	1	2111	10	11	11	2	0.0	
2211	10	1	11	2	0.546875	10	2111	1	20	11	2	0.0	1	2111	10	11	2	2	0.0	
2211	10	1	2	2	0.21875	10	2111	1	20	2	2	0.0	1	2111	10	2	2	2	0.0	
2211	1	1	20	20	0.328125	10	2210	1	1	20	3	0.0	1	2111	1	20	20	2	0.0	
2211	1	1	20	11	0.21875	10	2210	1	1	11	3	0.0	1	2111	1	20	11	2	0.0	
2211	1	1	20	2	0.09375	10	2210	1	1	2	3	0.0	1	2111	1	20	2	2	0.0	
2211	1	1	11	11	0.203125	10	2210	1	1	11	3	0.0	1	2111	1	11	11	2	0.0	
2211	1	1	11	2	0.078125	10	2210	1	1	2	3	0.0	1	2111	1	11	2	2	0.0	
2211	1	1	2	2	0.046875	10	2111	1	11	2	2	0.0	1	2111	1	2	2	2	0.0	
3310	0	0	20	3	0.3671875	10	3300	0	0	3	3	0.0	1	3210	0	1	20	3	0.0	
3310	0	0	11	3	0.359375	10	3300	0	0	3	3	0.0	1	3210	0	1	11	3	0.0	
3310	0	0	2	3	0.265625	10	3210	0	10	2	3	0.0	1	3210	0	1	2	3	0.0	
3220	0	10	10	3	1.0703125	10	3210	0	10	20	3	0.0	1	2220	10	10	1	3	0.0	
3220	0	10	1	3	0.2734375	10	3210	0	1	20	3	0.0	1	2220	10	1	1	3	0.0	
3220	0	1	1	3	0.1875	10	3210	0	1	11	3	0.0	1	2220	1	1	1	3	0.0	
3211	0	10	20	20	1.1015625	10	3210	0	10	20	3	0.0	1	2211	10	1	20	20	0.0	
3211	0	10	20	11	0.9609375	10	3210	0	10	11	3	0.0	1	2211	10	1	20	11	0.0	
3211	0	10	20	2	0.5	10	3210	0	10	2	3	0.0	1	2211	10	1	20	2	0.0	
3211	0	10	11	11	0.90625	10	3111	0	20	11	11	0.0	1	2211	10	1	11	11	0.0	
3211	0	10	11	2	0.4140625	10	3111	0	20	11	2	0.0	1	2211	10	1	11	2	0.0	
3211	0	10	2	2	0.1953125	10	3111	0	20	2	2	0.0	1	2211	10	1	2	2	0.0	
3211	0	1	20	20	0.296875	10	3210	0	1	20	3	0.0	1	2211	1	1	20	20	0.0	
3211	0	1	20	11	0.234375	10	3210	0	1	11	3	0.0	1	2211	1	1	20	11	0.0	
3211	0	1	20	2	0.140625	10	3210	0	1	2	3	0.0	1	2211	1	1	20	2	0.0	
3211	0	1	11	11	0.2265625	10	3210	0	1	11	3	0.0	1	2211	1	1	11	11	0.0	
3211	0	1	11	2	0.1328125	10	3210	0	1	2	3	0.0	1	2211	1	1	11	2	0.0	
3211	0	1	2	2	0.1015625	10	3111	0	11	2	2	0.0	1	2211	1	1	2	2	0.0	
2221	10	10	10	20	3.6015625	10	2220	10	10	10	3	0.0	1	2211	10	10	20	11	1.0	
2221	10	10	10	11	3.5625	10	2211	10	10	20	11	0.0	1	2211	10	10	11	11	1.0	
2221	10	10	10	2	2.6640625	10	2211	10	10	20	2	0.0	1	2211	10	10	11	2	1.0	
2221	10	10	1	20	1.78125	10	2220	10	10	1	3	0.0	1	2211	10	10	20	2	0.0	
2221	10	10	1	11	1.6875	10	2211	10	1	20	11	0.0	1	2211	10	10	11	2	0.0	
2221	10	10	1	2	1.0	10	2211	10	1	20	2	0.0	1	2211	10	10	2	2	0.0	
2221	10	1	1	20	0.46875	10	2220	10	1	1	3	0.0	1	2211	10	1	20	2	0.0	
2221	10	1	1	11	0.3828125	10	2211	1	1	20	11	0.0	1	2211	10	1	11	2	0.0	
2221	10	1	1	2	0.15625	10	2211	1	1	20	2	0.0	1	2211	10	1	2	2	0.0	
2221	1	1	1	20	0.109375	10	2220	1	1	1	3	0.0	1	2211	1	1	20	2	0.0	
2221	1	1	1	11	0.1015625	10	2220	1	1	1	3	0.0	1	2211	1	1	11	2	0.0	
2221	1	1	1	2	0.0625	10	2211	1	1	11	2	0.0	1	2211	1	1	2	2	0.0	
3320	0	0	10	3	0.3203125	10	3310	0	0	20	3	0.0	1	3220	0	10	1	3	0.0	
3320	0	0	1	3	0.23046875	10	3220	0	10	1	3	0.0	1	3220	0	1	1	3	0.0	
3311	0	0	20	20	0.33203125	10	3310	0	0	20	3	0.0	1	3211	0	1	20	20	0.0	
3311	0	0	20	11	0.296875	10	3310	0	0	11	3	0.0	1	3211	0	1	20	11	0.0	
3311	0	0	20	2	0.203125	10	3310	0	0	2	3	0.0	1	3211	0	1	20	2	0.0	
3311	0	0	11	11	0.29296875	10	3310	0	0	11	3	0.0	1	3211	0	1	11	11	0.0	
3311	0	0	11	2	0.19921875	10	3310	0	0	2	3	0.0	1	3211	0	1	11	2	0.0	
3311	0	0	2	2	0.1484375	10	3211	0	10	2	2	0.0	1	3211	0	1	2	2	0.0	
3221	0	10	10	20	1.42578125	10	3220	0	10	10	3	0.0	1	2221	10	10	1	20	0.0	
3221	0	10	10	11	1.32421875	10	3211	0	10	20	11	0.0	1	2221	10	10	1	11	0.0	
3221	0	10	10	2	0.75	10	3211	0	10	20	2	0.0	1	2221	10	10	1	2	0.0	
3221	0	10	1	20	0.37109375	10	3220	0	10	1	3	0.0	1	2221	10	1	1	20	0.0	
3221	0	10	1	11	0.30859375	10	3211	0	1	20	11	0.0	1	2221	10	1	1	11	0.0	
3221	0	10	1	2	0.1484375	10	3211	0	1	20	2	0.0	1	2221	10	1	1	2	0.0	
3221	0	1	1	20	0.1484375	10	3220	0	1	1	3	0.0	1	2221	1	1	1	20	0.0	
3221	0	1	1	11	0.14453125	10	3220	0	1	1	3	0.0	1	2221	1	1	1	11	0.0	
3221	0	1	1	2	0.09765625	10	3211	0	1	11	2	0.0	1	2221	1	1	1	2	0.0	
2222	10	10	10	10	4.08203125	10	2221	10	10	10	20	0.0	1	2221	10	10	10	11	1.0	
2222	10	10	10	1	2.22265625	10	2221	10	10	1	20	0.0	1	2221	10	10	10	2	0.0	
2222	10	10	1	1	0.734375	10	2221	10	1	1	20	0.0	1	2221	10	10	1	2	0.0	
2222	10	1	1	1	0.1328125	10	2221	1	1	1	20	0.0	1	2221	10	1	1	2	0.0	
2222	1	1	1	1	0.08203125	10	2221	1	1	1	11	0.0	1	2221	1	1	1	2	0.0	
3330	0	0	0	3	0.275390625	10	3320	0	0	10	3	0.0	1	3320	0	0	1	3	0.0	
3321	0	0	10	20	0.345703125	10	3320	0	0	10	3	0.0	1	3221	0	10	1	20	0.0	
3321	0	0	10	11	0.302734375	10	3311	0	0	20	11	0.0	1	3221	0	10	1	11	0.0	
3321	0	0	10	2	0.17578125	10	3311	0	0	20	2	0.0	1	3221	0	10	1	2	0.0	
3321	0	0	1	20	0.189453125	10	3320	0	0	1	3	0.0	1	3221	0	1	1	20	0.0	
3321	0	0	1	11	0.1875	10	3320	0	0	1	3	0.0	1	3221	0	1	1	11	0.0	
3321	0	0	1	2	0.123046875	10	3221	0	10	1	2	0.0	1	3221	0	1	1	2	0.0	
3222	0	10	10	10	1.82421875	10	3221	0	10	10	20	0.0	1	2222	10	10	10	1	0.0	
3222	0	10	10	1	0.552734375	10	3221	0	10	1	20	0.0	1	2222	10	10	1	1	0.0	
3222	0	10	1	1	0.140625	10	3221	0	1	1	20	0.0	1	2222	10	1	1	1	0.0	
3222	0	1	1	1	0.107421875	10	2222	10	1	1	1	0.0	1	2222	1	1	1	1	0.0	
3331	0	0	0	20	0.232421875	10	3330	0	0	0	3	0.0	1	3321	0	0	1	20	0.0	
3331	0	0	0	11	0.2314453125	10	3330	0	0	0	3	0.0	1	3321	0	0	1	11	0.0	
3331	0	0	0	2	0.1494140625	10	3321	0	0	10	2	0.0	1	3321	0	0	1	2	0.0	
3322	0	0	10	10	0.44921875	10	3321	0	0	10	20	0.0	1	3222	0	10	10	1	0.0	
3322	0	0	10	1	0.1650390625	10	3321	0	0	1	20	0.0	1	3222	0	10	1	1	0.0	
3322	0	0	1	1	0.1240234375	10	3222	0	10	1	1	0.0	1	3222	0	1	1	1	0.0	
3332	0	0	0	10	0.19873046875	10	3331	0	0	0	20	0.0	1	3322	0	0	10	1	0.0	
3332	0	0	0	1	0.14453125	10	3322	0	0	10	1	0.0	1	3322	0	0	1	1	0.0	
3333	0	0	0	0	0.171630859375	10	3332	0	0	0	10	0.0	1	3332	0	0	0	1	0.0	
