10000	30	4	4	4	4	1.5	10	00000	4	4	4	4	4	0.0	1	00000	4	4	4	4	4	3.0	
10000	21	4	4	4	4	1.0	10	00000	4	4	4	4	4	0.0	1	00000	4	4	4	4	4	2.0	
10000	12	4	4	4	4	0.5	10	00000	4	4	4	4	4	0.0	1	00000	4	4	4	4	4	1.0	
10000	3	4	4	4	4	0.0	10	00000	4	4	4	4	4	0.0	1	00000	4	4	4	4	4	0.0	
20000	20	4	4	4	4	2.25	10	10000	30	4	4	4	4	0.0	1	10000	21	4	4	4	4	2.0	
20000	11	4	4	4	4	1.25	10	10000	21	4	4	4	4	0.0	1	10000	12	4	4	4	4	1.0	
20000	2	4	4	4	4	0.25	10	10000	12	4	4	4	4	0.0	1	10000	3	4	4	4	4	0.0	
11000	30	30	4	4	4	3.0	10	10000	30	4	4	4	4	0.0	1	10000	30	4	4	4	4	3.0	
11000	30	21	4	4	4	2.25	10	10000	21	4	4	4	4	0.0	1	10000	30	4	4	4	4	2.0	
11000	30	12	4	4	4	1.5	10	10000	12	4	4	4	4	0.0	1	10000	30	4	4	4	4	1.0	
11000	30	3	4	4	4	0.75	10	10000	3	4	4	4	4	0.0	1	10000	30	4	4	4	4	0.0	
11000	21	21	4	4	4	2.0	10	10000	21	4	4	4	4	0.0	1	10000	21	4	4	4	4	2.0	
11000	21	12	4	4	4	1.25	10	10000	12	4	4	4	4	0.0	1	10000	21	4	4	4	4	1.0	
11000	21	3	4	4	4	0.5	10	10000	3	4	4	4	4	0.0	1	10000	21	4	4	4	4	0.0	
11000	12	12	4	4	4	1.0	10	10000	12	4	4	4	4	0.0	1	10000	12	4	4	4	4	1.0	
11000	12	3	4	4	4	0.25	10	10000	3	4	4	4	4	0.0	1	10000	12	4	4	4	4	0.0	
11000	3	3	4	4	4	0.0	10	10000	3	4	4	4	4	0.0	1	10000	3	4	4	4	4	0.0	
30000	10	4	4	4	4	2.25	10	20000	20	4	4	4	4	0.0	1	20000	11	4	4	4	4	1.0	
30000	1	4	4	4	4	0.75	10	20000	11	4	4	4	4	0.0	1	20000	2	4	4	4	4	0.0	
21000	20	30	4	4	4	3.25	10	20000	20	4	4	4	4	0.0	1	11000	30	21	4	4	4	2.0	
21000	20	21	4	4	4	3.125	10	11000	30	21	4	4	4	0.0	1	11000	21	21	4	4	4	2.0	
21000	20	12	4	4	4	2.375	10	11000	30	12	4	4	4	0.0	1	11000	21	12	4	4	4	2.0	
21000	20	3	4	4	4	1.5	10	11000	30	3	4	4	4	0.0	1	20000	20	4	4	4	4	0.0	
21000	11	30	4	4	4	1.875	10	20000	11	4	4	4	4	0.0	1	11000	30	12	4	4	4	1.0	
21000	11	21	4	4	4	1.75	10	20000	11	4	4	4	4	0.0	1	11000	21	12	4	4	4	1.0	
21000	11	12	4	4	4	1.625	10	11000	21	12	4	4	4	0.0	1	11000	12	12	4	4	4	1.0	
21000	11	3	4	4	4	0.875	10	11000	21	3	4	4	4	0.0	1	11000	12	3	4	4	4	1.0	
21000	2	30	4	4	4	0.5	10	20000	2	4	4	4	4	0.0	1	11000	30	3	4	4	4	0.0	
21000	2	21	4	4	4	0.375	10	20000	2	4	4	4	4	0.0	1	11000	21	3	4	4	4	0.0	
