100	300	4	4	1.98	100	000	4	4	4	0.0	1	1	300	10	000	4	4	4	3.0	1	1	300	1	000	4	4	4	3.0	1	1	300	
100	210	4	4	1.65	100	000	4	4	4	0.0	1	1	210	10	000	4	4	4	2.0	1	1	210	1	000	4	4	4	3.0	1	1	210	
100	201	4	4	1.32	100	000	4	4	4	0.0	1	1	201	10	000	4	4	4	2.0	1	1	201	1	000	4	4	4	2.0	1	1	201	
100	120	4	4	1.32	100	000	4	4	4	0.0	1	1	120	10	000	4	4	4	1.0	1	1	120	1	000	4	4	4	3.0	1	1	120	
100	111	4	4	0.99	100	000	4	4	4	0.0	1	1	111	10	000	4	4	4	1.0	1	1	111	1	000	4	4	4	2.0	1	1	111	
100	102	4	4	0.66	100	000	4	4	4	0.0	1	1	102	10	000	4	4	4	1.0	1	1	102	1	000	4	4	4	1.0	1	1	102	
100	30	4	4	0.99	100	000	4	4	4	0.0	1	1	30	10	000	4	4	4	0.0	1	1	30	1	000	4	4	4	3.0	1	1	30	
100	21	4	4	0.66	100	000	4	4	4	0.0	1	1	21	10	000	4	4	4	0.0	1	1	21	1	000	4	4	4	2.0	1	1	21	
100	12	4	4	0.33	100	000	4	4	4	0.0	1	1	12	10	000	4	4	4	0.0	1	1	12	1	000	4	4	4	1.0	1	1	12	
100	3	4	4	0.0	100	000	4	4	4	0.0	1	1	3	10	000	4	4	4	0.0	1	1	3	1	000	4	4	4	0.0	1	1	3	
200	200	4	4	2.9535	100	100	300	4	4	0.0	2	2	200	10	100	210	4	4	2.0	2	2	200	1	100	201	4	4	2.0	2	2	200	
200	110	4	4	2.2968	100	100	210	4	4	0.0	2	2	110	10	100	120	4	4	1.0	2	2	110	1	100	111	4	4	2.0	2	2	110	
200	101	4	4	1.6401000000000001	100	100	201	4	4	0.0	2	2	101	10	100	111	4	4	1.0	2	2	101	1	100	102	4	4	1.0	2	2	101	
200	20	4	4	1.6401000000000001	100	100	120	4	4	0.0	2	2	20	10	100	30	4	4	0.0	2	2	20	1	100	21	4	4	2.0	2	2	20	
200	11	4	4	0.9834	100	100	111	4	4	0.0	2	2	11	10	100	21	4	4	0.0	2	2	11	1	100	12	4	4	1.0	2	2	11	
200	2	4	4	0.32670000000000005	100	100	102	4	4	0.0	2	2	2	10	100	12	4	4	0.0	2	2	2	1	100	3	4	4	0.0	2	2	2	
110	300	300	4	3.9402000000000004	100	100	300	4	4	0.0	1	1	300	10	100	300	4	4	3.0	1	1	300	1	100	300	4	4	3.0	1	1	300	
110	300	210	4	3.3924000000000003	100	100	210	4	4	0.0	1	1	300	10	100	300	4	4	2.0	1	1	210	1	100	210	4	4	3.0	1	1	300	
110	300	201	4	3.0624000000000002	100	100	201	4	4	0.0	1	1	300	10	100	300	4	4	2.0	1	1	201	1	100	300	4	4	2.0	1	1	201	
110	300	120	4	2.8446000000000002	100	100	120	4	4	0.0	1	1	300	10	100	300	4	4	1.0	1	1	120	1	100	120	4	4	3.0	1	1	300	
110	300	111	4	2.6235	100	100	111	4	4	0.0	1	1	300	10	100	300	4	4	1.0	1	1	111	1	100	300	4	4	2.0	1	1	111	
110	300	102	4	2.1846	100	100	102	4	4	0.0	1	1	300	10	100	300	4	4	1.0	1	1	102	1	100	300	4	4	1.0	1	1	102	
110	300	30	4	2.2968	100	100	30	4	4	0.0	1	1	300	10	100	300	4	4	0.0	1	1	30	1	100	30	4	4	3.0	1	1	300	
110	300	21	4	2.079	100	100	21	4	4	0.0	1	1	300	10	100	300	4	4	0.0	1	1	21	1	100	21	4	4	3.0	1	1	300	
110	300	12	4	1.7457	100	100	12	4	4	0.0	1	1	300	10	100	300	4	4	0.0	1	1	12	1	100	300	4	4	1.0	1	1	12	
110	300	3	4	1.3068	100	100	3	4	4	0.0	1	1	300	10	100	300	4	4	0.0	1	1	3	1	100	300	4	4	0.0	1	1	3	
110	210	210	4	3.2835	100	100	210	4	4	0.0	1	1	210	10	100	210	4	4	2.0	1	1	210	1	100	210	4	4	3.0	1	1	210	
110	210	201	4	2.7357000000000005	100	100	201	4	4	0.0	1	1	210	10	100	201	4	4	2.0	1	1	210	1	100	210	4	4	2.0	1	1	201	
110	210	120	4	2.7357000000000005	100	100	120	4	4	0.0	1	1	210	10	100	210	4	4	1.0	1	1	120	1	100	120	4	4	3.0	1	1	210	
110	210	111	4	2.4057000000000004	100	100	111	4	4	0.0	1	1	210	10	100	210	4	4	1.0	1	1	111	1	100	210	4	4	2.0	1	1	111	
110	210	102	4	1.9668	100	100	102	4	4	0.0	1	1	210	10	100	210	4	4	1.0	1	1	102	1	100	210	4	4	1.0	1	1	102	
110	210	30	4	2.1879	100	100	30	4	4	0.0	1	1	210	10	100	210	4	4	0.0	1	1	30	1	100	30	4	4	3.0	1	1	210	
110	210	21	4	1.9668	100	100	21	4	4	0.0	1	1	210	10	100	210	4	4	0.0	1	1	21	1	100	210	4	4	2.0	1	1	21	
110	210	12	4	1.5279	100	100	12	4	4	0.0	1	1	210	10	100	210	4	4	0.0	1	1	12	1	100	210	4	4	1.0	1	1	12	
