10000020033333	000000333333	1	200	000000333333	1	200	000000333333	1	200	
10000011033333	000000333333	1	110	000000333333	1	110	000000333333	1	110	
10000010133333	000000333333	1	101	000000333333	1	101	000000333333	1	101	
1000002033333	000000333333	1	20	000000333333	1	20	000000333333	1	20	
1000001133333	000000333333	1	11	000000333333	1	11	000000333333	1	11	
100000233333	000000333333	1	2	000000333333	1	2	000000333333	1	2	
20000010033333	10000020033333	2	100	10000011033333	2	100	10000010133333	2	100	
2000001033333	10000011033333	2	10	1000002033333	2	10	1000001133333	2	10	
200000133333	10000010133333	2	1	1000001133333	2	1	100000233333	2	1	
1100002002003333	10000020033333	1	200	10000020033333	1	200	10000020033333	1	200	
1100002001103333	10000011033333	1	200	10000020033333	1	110	10000011033333	1	200	
1100002001013333	10000010133333	1	200	10000020033333	1	101	10000020033333	1	101	
110000200203333	1000002033333	1	200	10000020033333	1	20	1000002033333	1	200	
110000200113333	1000001133333	1	200	10000020033333	1	11	10000020033333	1	11	
11000020023333	100000233333	1	200	10000020033333	1	2	10000020033333	1	2	
1100001101103333	10000011033333	1	110	10000011033333	1	110	10000011033333	1	110	
1100001101013333	10000010133333	1	110	10000010133333	1	110	10000011033333	1	101	
110000110203333	1000002033333	1	110	10000011033333	1	20	1000002033333	1	110	
110000110113333	1000001133333	1	110	10000011033333	1	11	10000011033333	1	11	
11000011023333	100000233333	1	110	10000011033333	1	2	10000011033333	1	2	
1100001011013333	10000010133333	1	101	10000010133333	1	101	10000010133333	1	101	
110000101203333	1000002033333	1	101	10000010133333	1	20	1000002033333	1	101	
110000101113333	1000001133333	1	101	10000010133333	1	11	1000001133333	1	101	
11000010123333	100000233333	1	101	10000010133333	1	2	10000010133333	1	2	
11000020203333	1000002033333	1	20	1000002033333	1	20	1000002033333	1	20	
11000020113333	1000001133333	1	20	1000001133333	1	20	1000002033333	1	11	
1100002023333	100000233333	1	20	100000233333	1	20	1000002033333	1	2	
11000011113333	1000001133333	1	11	1000001133333	1	11	1000001133333	1	11	
1100001123333	100000233333	1	11	100000233333	1	11	1000001133333	1	2	
110000223333	100000233333	1	2	100000233333	1	2	100000233333	1	2	
300000033333	20000010033333	3	0	2000001033333	3	0	200000133333	3	0	
2100001002003333	20000010033333	1	200	1100002001103333	2	100	1100002001013333	2	100	
2100001001103333	20000010033333	1	110	20000010033333	1	110	1100001101013333	2	100	
2100001001013333	20000010033333	1	101	1100001101013333	2	100	1100001011013333	2	100	
210000100203333	110000200203333	2	100	20000010033333	1	20	110000101203333	2	100	
210000100113333	110000200113333	2	100	20000010033333	1	11	110000101113333	2	100	
21000010023333	11000020023333	2	100	20000010033333	1	2	11000010123333	2	100	
210000102003333	2000001033333	1	200	110000200203333	2	10	110000200113333	2	10	
210000101103333	2000001033333	1	110	110000110203333	2	10	110000110113333	2	10	
210000101013333	2000001033333	1	101	110000101203333	2	10	110000101113333	2	10	
21000010203333	2000001033333	1	20	2000001033333	1	20	11000020113333	2	10	
21000010113333	2000001033333	1	11	11000020113333	2	10	11000011113333	2	10	
2100001023333	11000011023333	2	10	1100002023333	2	10	2000001033333	1	2	
21000012003333	200000133333	1	200	110000200113333	2	1	11000020023333	2	1	
21000011103333	200000133333	1	110	110000110113333	2	1	11000011023333	2	1	
21000011013333	200000133333	1	101	110000101113333	2	1	11000010123333	2	1	
2100001203333	200000133333	1	20	200000133333	1	20	1100002023333	2	1	
2100001113333	200000133333	1	11	200000133333	1	11	1100001123333	2	1	
210000123333	200000133333	1	2	1100001123333	2	1	110000223333	2	1	
111000200200200333	1100002002003333	1	200	1100002002003333	1	200	1100002002003333	1	200	
111000200200110333	1100002001103333	1	200	1100002002003333	1	110	1100002001103333	1	200	
111000200200101333	1100002001013333	1	200	1100002002003333	1	101	1100002002003333	1	101	
11100020020020333	110000200203333	1	200	1100002002003333	1	20	110000200203333	1	200	
11100020020011333	110000200113333	1	200	1100002002003333	1	11	110000200113333	1	200	
1110002002002333	11000020023333	1	200	1100002002003333	1	2	1100002002003333	1	2	
111000200110110333	1100001101103333	1	200	1100002001103333	1	110	1100001101103333	1	200	
111000200110101333	1100001101013333	1	200	1100002001013333	1	110	1100002001103333	1	101	
11100020011020333	110000110203333	1	200	1100002001103333	1	20	110000110203333	1	200	
11100020011011333	110000110113333	1	200	1100002001103333	1	11	1100002001103333	1	11	
1110002001102333	11000011023333	1	200	11000020023333	1	110	1100002001103333	1	2	
111000200101101333	1100001011013333	1	200	1100002001013333	1	101	1100002001013333	1	101	
11100020010120333	110000101203333	1	200	1100002001013333	1	20	110000200203333	1	101	
11100020010111333	110000101113333	1	200	1100002001013333	1	11	110000200113333	1	101	
1110002001012333	11000010123333	1	200	1100002001013333	1	2	1100002001013333	1	2	
1110002002020333	11000020203333	1	200	110000200203333	1	20	11000020203333	1	200	
1110002002011333	11000020113333	1	200	110000200113333	1	20	110000200203333	1	11	
111000200202333	1100002023333	1	200	11000020023333	1	20	110000200203333	1	2	
1110002001111333	11000011113333	1	200	110000200113333	1	11	110000200113333	1	11	
111000200112333	1100001123333	1	200	11000020023333	1	11	110000200113333	1	2	
11100020022333	110000223333	1	200	11000020023333	1	2	11000020023333	1	2	
111000110110110333	1100001101103333	1	110	1100001101103333	1	110	1100001101103333	1	110	
111000110110101333	1100001101013333	1	110	1100001101013333	1	110	1100001101103333	1	101	
11100011011020333	110000110203333	1	110	1100001101103333	1	20	110000110203333	1	110	
11100011011011333	110000110113333	1	110	1100001101103333	1	11	1100001101103333	1	11	
1110001101102333	11000011023333	1	110	11000011023333	1	110	1100001101103333	1	2	
111000110101101333	1100001011013333	1	110	1100001011013333	1	110	1100001101013333	1	101	
11100011010120333	110000101203333	1	110	1100001101013333	1	20	110000110203333	1	101	
11100011010111333	110000101113333	1	110	1100001101013333	1	11	110000110113333	1	101	
1110001101012333	11000010123333	1	110	1100001101013333	1	2	1100001101013333	1	2	
1110001102020333	11000020203333	1	110	110000110203333	1	20	11000020203333	1	110	
1110001102011333	11000020113333	1	110	110000110113333	1	20	110000110203333	1	11	
111000110202333	1100002023333	1	110	11000011023333	1	20	110000110203333	1	2	
1110001101111333	11000011113333	1	110	110000110113333	1	11	110000110113333	1	11	
111000110112333	1100001123333	1	110	11000011023333	1	11	110000110113333	1	2	
11100011022333	110000223333	1	110	11000011023333	1	2	11000011023333	1	2	
111000101101101333	1100001011013333	1	101	1100001011013333	1	101	1100001011013333	1	101	
11100010110120333	110000101203333	1	101	1100001011013333	1	20	110000101203333	1	101	
11100010110111333	110000101113333	1	101	1100001011013333	1	11	110000101113333	1	101	
1110001011012333	11000010123333	1	101	1100001011013333	1	2	1100001011013333	1	2	
1110001012020333	110000101203333	1	20	110000101203333	1	20	11000020203333	1	101	
1110001012011333	11000020113333	1	101	110000101113333	1	20	11000020113333	1	101	
111000101202333	1100002023333	1	101	11000010123333	1	20	110000101203333	1	2	
1110001011111333	11000011113333	1	101	110000101113333	1	11	11000011113333	1	101	
111000101112333	1100001123333	1	101	11000010123333	1	11	110000101113333	1	2	
11100010122333	110000223333	1	101	11000010123333	1	2	11000010123333	1	2	
111000202020333	11000020203333	1	20	11000020203333	1	20	11000020203333	1	20	
111000202011333	11000020113333	1	20	11000020113333	1	20	11000020203333	1	11	
