10000203333	0000033333	1	20	0000033333	1	20	
10000113333	0000033333	1	11	0000033333	1	11	
1000023333	0000033333	1	2	0000033333	1	2	
20000103333	10000203333	2	10	10000113333	2	10	
2000013333	10000113333	2	1	1000023333	2	1	
110002020333	10000203333	1	20	10000203333	1	20	
110002011333	10000113333	1	20	10000203333	1	11	
11000202333	1000023333	1	20	10000203333	1	2	
110001111333	10000113333	1	11	10000113333	1	11	
11000112333	1000023333	1	11	10000113333	1	2	
1100022333	1000023333	1	2	1000023333	1	2	
3000003333	20000103333	3	0	2000013333	3	0	
210001020333	20000103333	1	20	110002011333	2	10	
210001011333	110002011333	2	10	110001111333	2	10	
21000102333	11000202333	2	10	11000112333	2	10	
21000120333	2000013333	1	20	11000202333	2	1	
21000111333	2000013333	1	11	11000112333	2	1	
2100012333	11000112333	2	1	1100022333	2	1	
1110020202033	110002020333	1	20	110002020333	1	20	
1110020201133	110002011333	1	20	110002020333	1	11	
111002020233	11000202333	1	20	110002020333	1	2	
1110020111133	110001111333	1	20	110002011333	1	11	
111002011233	11000112333	1	20	110002011333	1	2	
11100202233	1100022333	1	20	11000202333	1	2	
1110011111133	110001111333	1	11	110001111333	1	11	
111001111233	11000112333	1	11	110001111333	1	2	
11100112233	1100022333	1	11	11000112333	1	2	
1110022233	1100022333	1	2	1100022333	1	2	
31000020333	3000003333	1	20	21000120333	3	0	
31000011333	3000003333	1	11	21000111333	3	0	
3100002333	3000003333	1	2	2100012333	3	0	
220001010333	210001020333	2	10	210001011333	2	10	
22000101333	21000120333	2	10	21000102333	2	1	
2200011333	21000111333	2	1	2100012333	2	1	
2110010202033	210001020333	1	20	1110020201133	2	10	
2110010201133	210001011333	1	20	1110020111133	2	10	
211001020233	21000102333	1	20	111002011233	2	10	
2110010111133	1110020111133	2	10	1110011111133	2	10	
211001011233	111002011233	2	10	111001111233	2	10	
21100102233	11100202233	2	10	21000102333	1	2	
211001202033	21000120333	1	20	111002020233	2	1	
211001201133	21000111333	1	20	111002011233	2	1	
21100120233	2100012333	1	20	11100202233	2	1	
211001111133	21000111333	1	11	111001111233	2	1	
21100111233	2100012333	1	11	11100112233	2	1	
2110012233	11100112233	2	1	1110022233	2	1	
11110202020203	1110020202033	1	20	1110020202033	1	20	
11110202020113	1110020201133	1	20	1110020202033	1	11	
1111020202023	111002020233	1	20	1110020202033	1	2	
11110202011113	1110020111133	1	20	1110020201133	1	11	
1111020201123	111002011233	1	20	1110020201133	1	2	
111102020223	11100202233	1	20	111002020233	1	2	
11110201111113	1110011111133	1	20	1110020111133	1	11	
1111020111123	111001111233	1	20	1110020111133	1	2	
111102011223	11100112233	1	20	111002011233	1	2	
11110202223	1110022233	1	20	11100202233	1	2	
11110111111113	1110011111133	1	11	1110011111133	1	11	
1111011111123	111001111233	1	11	1110011111133	1	2	
111101111223	11100112233	1	11	111001111233	1	2	
11110112223	1110022233	1	11	11100112233	1	2	
1111022223	1110022233	1	2	1110022233	1	2	
32000010333	31000020333	2	10	22000101333	3	0	
3200001333	31000011333	2	1	2200011333	3	0	
311000202033	31000020333	1	20	211001202033	3	0	
311000201133	31000011333	1	20	211001201133	3	0	
31100020233	3100002333	1	20	21100120233	3	0	
311000111133	31000011333	1	11	211001111133	3	0	
31100011233	3100002333	1	11	21100111233	3	0	
3110002233	3100002333	1	2	2110012233	3	0	
2210010102033	220001010333	1	20	2110010201133	2	10	
2210010101133	2110010201133	2	10	2110010111133	2	10	
221001010233	211001020233	2	10	211001011233	2	10	
221001012033	22000101333	1	20	211001020233	2	1	
221001011133	211001201133	2	10	211001011233	2	1	
22100101233	21100120233	2	10	21100102233	2	1	
22100112033	2200011333	1	20	21100120233	2	1	
22100111133	2200011333	1	11	21100111233	2	1	
2210011233	21100111233	2	1	2110012233	2	1	
21110102020203	2110010202033	1	20	11110202020113	2	10	
21110102020113	2110010201133	1	20	11110202011113	2	10	
2111010202023	211001020233	1	20	1111020201123	2	10	
21110102011113	2110010111133	1	20	11110201111113	2	10	
2111010201123	211001011233	1	20	1111020111123	2	10	
211101020223	21100102233	1	20	211001020233	1	2	
21110101111113	11110201111113	2	10	11110111111113	2	10	
2111010111123	1111020111123	2	10	1111011111123	2	10	
211101011223	111102011223	2	10	211001011233	1	2	
21110102223	11110202223	2	10	21100102233	1	2	
2111012020203	211001202033	1	20	1111020202023	2	1	
2111012020113	211001201133	1	20	1111020201123	2	1	
211101202023	21100120233	1	20	111102020223	2	1	
2111012011113	211001111133	1	20	1111020111123	2	1	
211101201123	21100111233	1	20	111102011223	2	1	
21110120223	2110012233	1	20	11110202223	2	1	
2111011111113	211001111133	1	11	1111011111123	2	1	
211101111123	21100111233	1	11	111101111223	2	1	
21110111223	2110012233	1	11	11110112223	2	1	
2111012223	11110112223	2	1	1111022223	2	1	
111112020202020	11110202020203	1	20	11110202020203	1	20	
111112020202011	11110202020113	1	20	11110202020203	1	11	
11111202020202	1111020202023	1	20	11110202020203	1	2	
111112020201111	11110202011113	1	20	11110202020113	1	11	
11111202020112	1111020201123	1	20	11110202020113	1	2	
1111120202022	111102020223	1	20	1111020202023	1	2	
111112020111111	11110201111113	1	20	11110202011113	1	11	
11111202011112	1111020111123	1	20	11110202011113	1	2	
1111120201122	111102011223	1	20	1111020201123	1	2	
111112020222	11110202223	1	20	111102020223	1	2	
111112011111111	11110111111113	1	20	11110201111113	1	11	
11111201111112	1111011111123	1	20	11110201111113	1	2	
1111120111122	111101111223	1	20	1111020111123	1	2	
111112011222	11110112223	1	20	111102011223	1	2	
11111202222	1111022223	1	20	11110202223	1	2	
111111111111111	11110111111113	1	11	11110111111113	1	11	
11111111111112	1111011111123	1	11	11110111111113	1	2	
1111111111122	111101111223	1	11	1111011111123	1	2	
111111111222	11110112223	1	11	111101111223	1	2	
11111112222	1111022223	1	11	11110112223	1	2	
1111122222	1111022223	1	2	1111022223	1	2	
3300000333	32000010333	3	0	3200001333	3	0	
321000102033	32000010333	1	20	221001012033	3	0	
321000101133	311000201133	2	10	221001011133	3	0	
32100010233	31100020233	2	10	22100101233	3	0	
32100012033	3200001333	1	20	22100112033	3	0	
32100011133	3200001333	1	11	22100111133	3	0	
3210001233	31100011233	2	1	2210011233	3	0	
3111002020203	311000202033	1	20	2111012020203	3	0	
3111002020113	311000201133	1	20	2111012020113	3	0	
311100202023	31100020233	1	20	211101202023	3	0	
3111002011113	311000111133	1	20	2111012011113	3	0	
311100201123	31100011233	1	20	211101201123	3	0	
31110020223	3110002233	1	20	21110120223	3	0	
3111001111113	311000111133	1	11	2111011111113	3	0	
311100111123	31100011233	1	11	211101111123	3	0	
31110011223	3110002233	1	11	21110111223	3	0	
3111002223	3110002233	1	2	2111012223	3	0	
2220010101033	2210010102033	2	10	2210010101133	2	10	
222001010133	221001012033	2	10	221001010233	2	1	
22200101133	22100112033	2	10	22100101233	2	1	
2220011133	22100111133	2	1	2210011233	2	1	
22110101020203	2210010102033	1	20	21110102020113	2	10	
22110101020113	2210010101133	1	20	21110102011113	2	10	
2211010102023	221001010233	1	20	2111010201123	2	10	
22110101011113	21110102011113	2	10	21110101111113	2	10	
2211010101123	2111010201123	2	10	2111010111123	2	10	
221101010223	211101020223	2	10	221001010233	1	2	
2211010120203	221001012033	1	20	2111010202023	2	1	
2211010120113	221001011133	1	20	2111010201123	2	1	
221101012023	22100101233	1	20	211101020223	2	1	
2211010111113	2111012011113	2	10	2111010111123	2	1	
221101011123	211101201123	2	10	211101011223	2	1	
22110101223	21110120223	2	10	21110102223	2	1	
221101120203	22100112033	1	20	211101202023	2	1	
221101120113	22100111133	1	20	211101201123	2	1	
22110112023	2210011233	1	20	21110120223	2	1	
221101111113	22100111133	1	11	211101111123	2	1	
22110111123	2210011233	1	11	21110111223	2	1	
2211011223	21110111223	2	1	2111012223	2	1	
211111020202020	21110102020203	1	20	111112020202011	2	10	
211111020202011	21110102020113	1	20	111112020201111	2	10	
21111102020202	2111010202023	1	20	11111202020112	2	10	
211111020201111	21110102011113	1	20	111112020111111	2	10	
21111102020112	2111010201123	1	20	11111202011112	2	10	
2111110202022	211101020223	1	20	2111010202023	1	2	
211111020111111	21110101111113	1	20	111112011111111	2	10	
21111102011112	2111010111123	1	20	11111201111112	2	10	
2111110201122	211101011223	1	20	2111010201123	1	2	
211111020222	21110102223	1	20	211101020223	1	2	
211111011111111	111112011111111	2	10	111111111111111	2	10	
21111101111112	11111201111112	2	10	11111111111112	2	10	
2111110111122	1111120111122	2	10	2111010111123	1	2	
211111011222	111112011222	2	10	211101011223	1	2	
21111102222	11111202222	2	10	21110102223	1	2	
21111120202020	2111012020203	1	20	11111202020202	2	1	
21111120202011	2111012020113	1	20	11111202020112	2	1	
2111112020202	211101202023	1	20	1111120202022	2	1	
21111120201111	2111012011113	1	20	11111202011112	2	1	
2111112020112	211101201123	1	20	1111120201122	2	1	
211111202022	21110120223	1	20	111112020222	2	1	
