100002003333	0000033333	1	200	0000033333	1	200	0000033333	1	200	
100001103333	0000033333	1	110	0000033333	1	110	0000033333	1	110	
100001013333	0000033333	1	101	0000033333	1	101	0000033333	1	101	
10000203333	0000033333	1	20	0000033333	1	20	0000033333	1	20	
10000113333	0000033333	1	11	0000033333	1	11	0000033333	1	11	
1000023333	0000033333	1	2	0000033333	1	2	0000033333	1	2	
200001003333	100002003333	2	100	100001103333	2	100	100001013333	2	100	
20000103333	100001103333	2	10	10000203333	2	10	10000113333	2	10	
2000013333	100001013333	2	1	10000113333	2	1	1000023333	2	1	
11000200200333	100002003333	1	200	100002003333	1	200	100002003333	1	200	
11000200110333	100001103333	1	200	100002003333	1	110	100001103333	1	200	
11000200101333	100001013333	1	200	100002003333	1	101	100002003333	1	101	
1100020020333	10000203333	1	200	100002003333	1	20	10000203333	1	200	
1100020011333	10000113333	1	200	100002003333	1	11	100002003333	1	11	
110002002333	1000023333	1	200	100002003333	1	2	100002003333	1	2	
11000110110333	100001103333	1	110	100001103333	1	110	100001103333	1	110	
11000110101333	100001013333	1	110	100001013333	1	110	100001103333	1	101	
1100011020333	10000203333	1	110	100001103333	1	20	10000203333	1	110	
1100011011333	10000113333	1	110	100001103333	1	11	100001103333	1	11	
110001102333	1000023333	1	110	100001103333	1	2	100001103333	1	2	
11000101101333	100001013333	1	101	100001013333	1	101	100001013333	1	101	
1100010120333	10000203333	1	101	100001013333	1	20	10000203333	1	101	
1100010111333	10000113333	1	101	100001013333	1	11	10000113333	1	101	
110001012333	1000023333	1	101	100001013333	1	2	100001013333	1	2	
110002020333	10000203333	1	20	10000203333	1	20	10000203333	1	20	
110002011333	10000113333	1	20	10000113333	1	20	10000203333	1	11	
11000202333	1000023333	1	20	1000023333	1	20	10000203333	1	2	
110001111333	10000113333	1	11	10000113333	1	11	10000113333	1	11	
11000112333	1000023333	1	11	1000023333	1	11	10000113333	1	2	
1100022333	1000023333	1	2	1000023333	1	2	1000023333	1	2	
3000003333	200001003333	3	0	20000103333	3	0	2000013333	3	0	
21000100200333	200001003333	1	200	11000200110333	2	100	11000200101333	2	100	
21000100110333	200001003333	1	110	200001003333	1	110	11000110101333	2	100	
21000100101333	200001003333	1	101	11000110101333	2	100	11000101101333	2	100	
2100010020333	1100020020333	2	100	200001003333	1	20	1100010120333	2	100	
2100010011333	1100020011333	2	100	200001003333	1	11	1100010111333	2	100	
210001002333	110002002333	2	100	200001003333	1	2	110001012333	2	100	
2100010200333	20000103333	1	200	1100020020333	2	10	1100020011333	2	10	
2100010110333	20000103333	1	110	1100011020333	2	10	1100011011333	2	10	
2100010101333	20000103333	1	101	1100010120333	2	10	1100010111333	2	10	
210001020333	20000103333	1	20	20000103333	1	20	110002011333	2	10	
210001011333	20000103333	1	11	110002011333	2	10	110001111333	2	10	
21000102333	110001102333	2	10	11000202333	2	10	20000103333	1	2	
210001200333	2000013333	1	200	1100020011333	2	1	110002002333	2	1	
210001110333	2000013333	1	110	1100011011333	2	1	110001102333	2	1	
210001101333	2000013333	1	101	1100010111333	2	1	110001012333	2	1	
21000120333	2000013333	1	20	2000013333	1	20	11000202333	2	1	
21000111333	2000013333	1	11	2000013333	1	11	11000112333	2	1	
2100012333	2000013333	1	2	11000112333	2	1	1100022333	2	1	
1110020020020033	11000200200333	1	200	11000200200333	1	200	11000200200333	1	200	
1110020020011033	11000200110333	1	200	11000200200333	1	110	11000200110333	1	200	
1110020020010133	11000200101333	1	200	11000200200333	1	101	11000200200333	1	101	
111002002002033	1100020020333	1	200	11000200200333	1	20	1100020020333	1	200	
111002002001133	1100020011333	1	200	11000200200333	1	11	1100020011333	1	200	
11100200200233	110002002333	1	200	11000200200333	1	2	11000200200333	1	2	
1110020011011033	11000110110333	1	200	11000200110333	1	110	11000110110333	1	200	
1110020011010133	11000110101333	1	200	11000200101333	1	110	11000200110333	1	101	
111002001102033	1100011020333	1	200	11000200110333	1	20	1100011020333	1	200	
111002001101133	1100011011333	1	200	11000200110333	1	11	11000200110333	1	11	
11100200110233	110001102333	1	200	110002002333	1	110	11000200110333	1	2	
1110020010110133	11000101101333	1	200	11000200101333	1	101	11000200101333	1	101	
111002001012033	1100010120333	1	200	11000200101333	1	20	1100020020333	1	101	
111002001011133	1100010111333	1	200	11000200101333	1	11	1100020011333	1	101	
11100200101233	110001012333	1	200	11000200101333	1	2	11000200101333	1	2	
11100200202033	110002020333	1	200	1100020020333	1	20	110002020333	1	200	
11100200201133	110002011333	1	200	1100020011333	1	20	1100020020333	1	11	
1110020020233	11000202333	1	200	110002002333	1	20	1100020020333	1	2	
11100200111133	110001111333	1	200	1100020011333	1	11	1100020011333	1	11	
1110020011233	11000112333	1	200	110002002333	1	11	1100020011333	1	2	
111002002233	1100022333	1	200	110002002333	1	2	110002002333	1	2	
1110011011011033	11000110110333	1	110	11000110110333	1	110	11000110110333	1	110	
1110011011010133	11000110101333	1	110	11000110101333	1	110	11000110110333	1	101	
111001101102033	1100011020333	1	110	11000110110333	1	20	1100011020333	1	110	
111001101101133	1100011011333	1	110	11000110110333	1	11	11000110110333	1	11	
11100110110233	110001102333	1	110	110001102333	1	110	11000110110333	1	2	
1110011010110133	11000101101333	1	110	11000101101333	1	110	11000110101333	1	101	
